repair_id,복구타입,위도,경도,sply_ls_count,valve_count,fire_count,total_infra
29,지상누수,35.8899151,128.601287,5,0,0,5
58,지하누수,35.8947758,128.6046433,3,3,0,6
68,지상누수,35.8902805,128.6040445,7,0,0,7
75,지상누수,35.890979,128.6032946,9,4,0,13
76,지상누수,35.8952327,128.6046783,5,0,0,5
80,지상누수,35.8966337,128.6042461,8,0,0,8
98,지상누수,35.8941678,128.6048861,7,0,0,7
111,지하누수,35.8957129,128.6050808,5,2,0,7
119,지상누수,35.8948437,128.6038297,4,3,0,7
129,지상누수,35.8903724,128.6026803,6,1,0,7
132,지상누수,35.8958428,128.6037225,6,0,0,6
138,지하누수,35.8907982,128.6036585,4,0,0,4
139,지하누수,35.8909603,128.6027368,7,1,0,8
140,지하누수,35.8899651,128.6009332,3,2,0,5
141,지하누수,35.8898263,128.6010129,4,2,0,6
142,지하누수,35.8907824,128.6046677,2,0,0,2
148,지하누수,35.8899459,128.6034124,8,0,0,8
150,지하누수,35.8960892,128.604461,7,6,0,13
154,지하누수,35.8972922,128.6038361,5,3,0,8
157,지하누수,35.8889189,128.6020764,10,2,0,12
159,지하누수,35.8892473,128.6028408,5,0,0,5
169,지하누수,35.8907876,128.6044362,6,0,0,6
176,지상누수,35.8940868,128.6042889,5,0,0,5
180,지상누수,35.8912155,128.6042629,4,2,1,7
183,지상누수,35.8921406,128.6034955,6,0,0,6
192,지상누수,35.8938755,128.6048677,7,0,0,7
196,지상누수,35.8901454,128.6032536,9,0,0,9
202,지상누수,35.8947789,128.6033482,5,2,0,7
205,지상누수,35.8905587,128.6027877,5,2,0,7
207,지상누수,35.8924255,128.6048535,3,1,0,4
209,지상누수,35.8950531,128.6048475,2,0,1,3
228,지상누수,35.8901998,128.6039509,8,0,0,8
229,지상누수,35.8892791,128.6026847,5,0,0,5
250,지상누수,35.8940868,128.6042889,5,0,0,5
252,지상누수,35.8943564,128.6046949,4,0,0,4
254,지하누수,35.8899212,128.6024098,10,1,0,11
255,지상누수,35.8903335,128.6037453,6,0,0,6
263,지상누수,35.8906001,128.6050173,3,1,0,4
264,지상누수,35.8935898,128.6044517,8,6,0,14
268,지하누수,35.8923845,128.6030124,0,0,0,0
