cluster_id,중복_건수,평균_재작업_간격(일),최소_간격(일),최대_간격(일),기간,구군,대표_주소
12863,6,694.0,248.0,1773.0,2011-02-10 ~ 2020-08-13,북구,북구 칠성시장로3길 3 (칠성동1가) / 107-7번지
1101,6,700.4,264.0,1020.0,2012-08-31 ~ 2022-04-06,중구,"중구 명륜로 70, 516호 (남산동) / 698-22번지"
10607,6,589.8,75.0,1760.0,2011-09-21 ~ 2019-10-21,수성구,수성구 범안로65길 70-8 (삼덕동) / 671번지
9618,6,629.0,34.0,1226.0,2011-02-10 ~ 2018-01-02,남구,"남구 봉덕로9길 108-42, (복명2-38) (봉덕동) / 501-17번지"
10632,6,456.4,87.0,1385.0,2011-03-07 ~ 2017-06-08,수성구,수성구 청솔로 124-14 (범어동) / 798-15번지
6329,6,685.8,31.0,1790.0,2008-01-28 ~ 2017-06-20,북구,북구 검단동로4길 27-22 (검단동) / 1179번지
1881,6,940.2,10.0,3644.0,2009-05-11 ~ 2022-03-28,달성군,달성군 다사읍  부곡2길 26-3 / 부곡리 135-7번지
9637,6,543.8,34.0,1078.0,2011-02-09 ~ 2018-07-23,서구,서구 평리로 415-8 (비산동) / 288-56번지
6339,6,533.2,89.0,1198.0,2007-12-04 ~ 2013-10-09,달서구,달서구 감삼동 171
6340,6,1041.6,573.0,1959.0,2007-11-05 ~ 2022-02-11,달서구,달서구 장기로26길 56 (성당동) / 710-1번지
10618,6,747.4,12.0,2125.0,2008-08-19 ~ 2018-11-15,달성군,달성군 다사읍  달구벌대로 754 / 매곡리 919-2번지
6365,6,850.0,85.0,1916.0,2007-07-28 ~ 2019-03-20,서구,서구 문화로63길 27-16 (평리동) / 770-15번지
628,6,1019.8,340.0,1990.0,2008-11-11 ~ 2020-01-14,서구,서구 서대구로 356 (비산동) / 1254-2번지
619,6,695.0,1.0,1833.0,2008-11-26 ~ 2018-06-05,수성구,수성구 상화로3길 46-51 (상동) / 157-17번지
1221,6,309.0,4.0,849.0,2017-06-07 ~ 2020-10-28,수성구,수성구 파동로18길 43-3 (파동) / 245-6번지
10167,6,1361.8,662.0,2267.0,2007-06-15 ~ 2022-05-16,남구,남구 대경1길 68-11 (대명동) / 3013-6번지
21923,6,436.0,166.0,782.0,2009-05-22 ~ 2014-03-03,중구,중구 명륜로22안길 42-6 (대봉동) / 590-325번지
6994,6,603.6,0.0,2447.0,2008-06-18 ~ 2016-09-25,달성군,달성군 다사읍  매곡로4길 28-2 / 매곡리 648번지
182,6,255.2,52.0,507.0,2018-10-31 ~ 2021-08-19,서구,"서구 통학로32길 23 (평리동,명보방앗간) / 1047-12번지"
4117,6,1464.3,433.0,2329.0,2009-12-26 ~ 2022-01-06,중구,"중구 중앙대로 318, 대원부동산 (남산동) / 652-12번지"
8185,6,805.0,247.0,2715.0,2010-03-10 ~ 2021-03-18,달성군,달성군 화원읍  비슬로 2547
14924,6,396.4,156.0,888.0,2016-06-07 ~ 2021-11-11,달서구,달성군 하빈면 기곡리 670-1
11450,6,410.6,82.0,736.0,2011-05-02 ~ 2016-12-16,달성군,"달성군 다사읍  서재로33길 1, 서재리 69 / 서재리 69번지"
153,6,853.6,0.0,1714.0,2009-01-28 ~ 2020-10-08,달성군,달성군 유가읍  비슬로96길 39
152,6,627.0,13.0,1260.0,2012-03-02 ~ 2020-10-03,달성군,달성군 하빈면  하목정1길 26-27 / 하산리 1001번지
15031,6,349.6,51.0,772.0,2012-02-29 ~ 2016-12-15,남구,남구 장천2길 16-2 (대명동) / 1847-30번지
3939,6,545.2,271.0,1227.0,2009-04-09 ~ 2015-04-02,동구,동구 화랑로9길 22-8 (신천동) / 471-2번지
12220,6,358.8,53.0,911.0,2011-10-25 ~ 2016-09-23,중구,"중구 서성로 34, 일번지식당 (남성로) / 1번지"
10261,6,531.8,17.0,1399.0,2010-12-16 ~ 2018-03-30,달서구,달서구 월배로 99-26 (진천동) / 550-4번지
14964,6,513.2,87.0,1619.0,2011-02-04 ~ 2016-09-19,북구,북구 칠성남로 32-26 (고성동1가) / 113-31번지
7171,6,728.4,354.0,1420.0,2009-01-14 ~ 2019-01-07,북구,북구 고성로31길 21 (고성동3가) / 6-270번지
62,6,750.0,26.0,2555.0,2011-01-25 ~ 2021-05-04,서구,서구 달서로25길 46 (평리동) / 792-3번지
22641,6,543.0,21.0,1295.0,2011-05-16 ~ 2018-10-24,수성구,수성구 국채보상로 1093 (만촌동) / 678-80번지
41,6,832.8,115.0,2504.0,2010-12-02 ~ 2022-04-29,동구,동구 화랑로69길 18-1 (방촌동) / 1084-48번지
7147,6,958.2,147.0,2621.0,2009-05-19 ~ 2022-07-04,달서구,달서구 달구벌대로199길 37-12 (호산동) / 283번지
24,6,670.8,3.0,1679.0,2011-09-05 ~ 2020-11-13,북구,북구 침산남로서9길 17-11 (침산동) / 1381-63번지
12167,6,247.4,9.0,587.0,2012-02-03 ~ 2015-06-26,달성군,달성군 논공읍  논공중앙로30길 13-1 / 북리 486-10번지
7239,6,1066.6,132.0,2373.0,2007-08-22 ~ 2022-03-31,남구,남구 장천2길 16-1 (대명동) / 1847-28번지
601,6,931.0,204.0,2063.0,2009-06-01 ~ 2022-03-02,북구,북구 장태실2길 8-35 (팔달동) / 22-1번지
10001,6,739.6,16.0,1635.0,2011-03-05 ~ 2021-04-22,남구,"남구 중앙대로36길 6-13, 대명빌라 (대명동) / 17-15번지"
3850,6,177.3,1.0,516.0,2011-08-10 ~ 2013-01-24,서구,서구 문화로 220 (평리동) / 1033-4번지
563,6,996.2,0.0,2937.0,2008-02-27 ~ 2019-01-28,달서구,달서구 대명천로 33-6 (성당동) / 225-8번지
15275,6,245.2,3.0,666.0,2014-03-17 ~ 2017-07-27,서구,서구 북비산로59안길 13-14 (비산동) / 730-8번지
6704,6,799.4,26.0,3050.0,2008-08-19 ~ 2019-08-02,달성군,달성군 다사읍 매곡리 1076
6713,6,928.0,5.0,1897.0,2008-07-08 ~ 2021-03-25,달성군,달성군 다사읍  달구벌대로92길 66-2 / 문산리 361번지
508,6,453.0,82.0,1252.0,2015-03-09 ~ 2021-05-23,서구,서구 평리로 405-8 (평리동) / 1185-177번지
9966,6,1140.8,425.0,2286.0,2009-07-17 ~ 2022-01-16,북구,북구 관음중앙로21길 3-9 (관음동) / 1268-3번지
10431,6,702.4,270.0,1876.0,2010-02-07 ~ 2019-09-23,수성구,수성구 국채보상로202길 8-9 (만촌동) / 957-7번지
470,6,1058.5,18.0,1827.0,2007-06-11 ~ 2019-01-14,서구,서구 문화로47길 32-33 (평리동) / 674-14번지
6762,6,786.6,0.0,3792.0,2008-11-12 ~ 2019-08-22,달성군,달성군 하빈면  하빈로 405-3 / 현내리 886-7번지
268,6,1032.8,4.0,3770.0,2007-05-08 ~ 2021-06-29,북구,북구 주좌길 26-9 (학정동) / 124번지
413,6,552.2,86.0,1404.0,2012-02-11 ~ 2019-09-06,달성군,"달성군 다사읍  서재로16길 22-5, 서재리 393 / 서재리 393번지"
6773,6,672.2,292.0,1176.0,2007-11-19 ~ 2017-02-03,달서구,달서구 월배로33길 16-3 (진천동) / 37-7번지
390,6,454.3,167.0,687.0,2018-05-24 ~ 2022-02-17,달서구,달서구 송현동 135-5 치킨마트
7253,6,756.0,0.0,2578.0,2007-08-13 ~ 2017-12-20,수성구,수성구 효행로2길 96 (만촌동) / 342-35번지
6806,6,493.6,69.0,1154.0,2008-12-09 ~ 2015-09-14,수성구,수성구 희망로21길 7 (중동) / 617-73번지
15174,6,523.0,9.0,1726.0,2015-03-24 ~ 2022-05-23,동구,동구 불로동 538-5
6878,6,872.4,0.0,2916.0,2008-11-28 ~ 2020-11-10,북구,북구 대현로 61 (대현동) / 227-9번지
10333,6,657.4,121.0,1477.0,2010-04-20 ~ 2019-04-22,남구,남구 삼정길 38 (봉덕동) / 666-25번지
6887,6,193.0,22.0,378.0,2008-09-17 ~ 2011-05-13,달성군,달성군 다사읍  다사로 820 / 방천리 421번지
19383,6,843.4,97.0,2307.0,2010-08-11 ~ 2022-02-28,달성군,달성군 하빈면  하빈로180길 26-4 / 대평리 15번지
6330,6,843.2,7.0,1374.0,2008-03-03 ~ 2019-09-21,달성군,달성군 하빈면  하빈남로37길 18-36 / 동곡리 657번지
9556,6,152.0,7.0,377.0,2010-03-15 ~ 2012-04-16,달서구,달서구 파도고개로 245 (두류동) / 100-13번지
18626,6,681.6,188.0,1471.0,2012-12-03 ~ 2022-04-06,달서구,달서구 상인로26길 80 (상인동) / 1539-3번지
10794,6,496.0,4.0,1776.0,2012-02-23 ~ 2018-12-11,달서구,"달서구 달구벌대로 1172, 나사랫교회 (신당동) / 321-8번지"
3530,6,1003.5,342.0,2241.0,2009-01-30 ~ 2020-01-28,북구,북구 오봉로21길 36 (노원동3가) / 1126-1번지
7572,6,1065.5,22.0,2746.0,2009-07-04 ~ 2021-03-06,남구,남구 명덕로50길 9-12 (이천동) / 642-4번지
1691,6,767.6,49.0,1787.0,2010-09-20 ~ 2021-03-26,서구,서구 북비산로76길 6-5 (비산동) / 72-34번지
1685,6,435.6,71.0,1091.0,2016-03-15 ~ 2022-03-04,달성군,달성군 다사읍  다사로69길 32-1 / 이천리 509-1번지
13288,6,538.4,254.0,1237.0,2014-10-22 ~ 2022-03-10,중구,중구 달구벌대로405길 57 (동산동) / 490번지
1627,6,580.2,106.0,1466.0,2013-07-23 ~ 2021-07-05,수성구,수성구 파동로26길 24 (파동) / 17-9번지
1589,6,859.2,75.0,2522.0,2012-10-05 ~ 2022-03-05,달서구,달서구 한실로6길 154-5 (대곡동) / 822번지
3574,6,336.3,68.0,755.0,2009-07-17 ~ 2012-04-23,남구,"남구 중앙대로22길 197-2, (봉삼중앙211) (봉덕동) / 1014-3번지"
3529,6,1735.7,146.0,3224.0,2008-01-18 ~ 2022-04-23,수성구,수성구 상화로5길 47-16 (상동) / 154-26번지
18642,6,613.8,0.0,2879.0,2008-11-20 ~ 2017-04-17,달서구,달서구 월배로38길 33 (상인동) / 262-22번지
3575,6,1959.5,546.0,3373.0,2008-03-20 ~ 2018-12-12,남구,남구 명덕로14길 16 (대명동) / 2277-1번지
13215,6,860.0,190.0,1936.0,2009-06-16 ~ 2021-03-29,중구,"중구 동성로6길 20, 커부인미용실 (공평동) / 49-4번지"
4397,6,1599.0,337.0,2861.0,2010-05-14 ~ 2019-02-15,남구,남구 삼각지3길 29 (대명동) / 1907-18번지
5922,6,889.2,180.0,1588.0,2011-05-24 ~ 2021-02-18,달성군,달성군 현풍면  현풍중앙로 144-34
18706,6,534.6,2.0,2104.0,2015-01-06 ~ 2022-05-04,달서구,달서구 성당동 665-4
11349,6,683.6,123.0,1800.0,2009-03-24 ~ 2018-08-04,서구,서구 국채보상로 190 (중리동) / 37-8번지
13178,6,605.8,27.0,1379.0,2010-11-02 ~ 2019-02-20,수성구,"수성구 노변공원로3길 2, 푸른바다 (시지동) / 504번지"
1745,6,700.6,48.0,1483.0,2012-05-07 ~ 2021-12-11,서구,서구 북비산로76길 6-17 (비산동) / 83-13번지
10798,6,893.0,0.0,3004.0,2008-11-25 ~ 2021-02-16,동구,"동구 공항로52길 16, 한영연립 (지저동) / 827-6번지"
13146,6,387.8,16.0,879.0,2010-04-23 ~ 2015-08-17,남구,남구 봉덕동 547-1 (중-88)편의점
7599,6,212.8,54.0,610.0,2009-03-09 ~ 2011-07-11,중구,"중구 교동1길 12, 샘물휴게소 (용덕동) / 2-32번지"
3483,6,909.0,249.0,1459.0,2012-11-30 ~ 2020-05-21,서구,"서구 서대구로68길 43 (비산동,우아무역) / 1044-1번지"
9188,6,370.6,65.0,701.0,2010-11-18 ~ 2015-12-17,달서구,달서구 구마로14길 97 (본동) / 931번지
3505,6,1114.7,750.0,1722.0,2011-02-08 ~ 2020-04-07,서구,서구 국채보상로 379-4 (비산동) / 395-4번지
11795,6,159.6,13.0,521.0,2013-01-12 ~ 2015-03-24,달성군,달성군 옥포면  신당4길 46 / 신당리 1350번지
17983,6,805.4,28.0,2555.0,2009-12-30 ~ 2021-01-11,중구,중구 동덕로36길 57-13 (동인동3가) / 27번지
1838,6,764.5,139.0,1204.0,2013-03-07 ~ 2021-07-23,남구,남구 봉덕로6길 35-18 (봉덕동) / 1005-16번지
5671,6,444.5,189.0,844.0,2009-03-08 ~ 2014-01-22,남구,남구 명덕로48길 46-16 (대명동) / 2018-19번지
18015,6,1256.8,20.0,3820.0,2008-07-04 ~ 2022-04-11,남구,남구 대덕북길 20-24 (대명동) / 87-50번지
13370,6,664.2,14.0,1083.0,2011-08-11 ~ 2020-09-14,북구,북구 오봉로1길 112-7 (노원동2가) / 339-1번지
18156,6,718.0,421.0,1083.0,2008-05-15 ~ 2014-04-09,남구,남구 성당로28길 8-2 (대명동) / 3046-3번지
13362,6,337.8,11.0,897.0,2014-06-09 ~ 2019-01-25,달성군,달성군 구지면  도동절골길 6-9 / 도동리 496번지
5701,6,256.0,18.0,565.0,2014-11-07 ~ 2017-08-29,서구,서구 달서천로49길 30-95 (비산동) / 1290-5번지
1807,6,722.2,339.0,1261.0,2012-02-06 ~ 2021-12-29,동구,동구 송라로10길 40-5 (신천동) / 156-3번지
5706,6,551.2,116.0,1336.0,2011-01-26 ~ 2017-02-10,동구,"동구 아양로 143, 유성컴푸터 (신암동) / 148-13번지"
1794,6,890.6,80.0,3385.0,2009-11-15 ~ 2022-01-27,달성군,달성군 다사읍  부곡2길 20-7 / 부곡리 141번지
4428,6,483.0,258.0,920.0,2011-06-22 ~ 2015-06-10,중구,중구 중앙대로 289-36 (남산동) / 600-35번지
13307,6,923.4,25.0,2155.0,2007-11-20 ~ 2020-07-14,서구,서구 통학로39길 29 (평리동) / 690-6번지
5751,6,830.4,65.0,1643.0,2008-05-11 ~ 2019-09-25,서구,"서구 달서천로 307, (카센터) (비산동) / 1076-4번지"
5953,6,507.5,1.0,1936.0,2010-08-05 ~ 2016-02-27,달서구,달서구 야외음악당로39길 54 (두류동) / 486-2번지
1566,6,1429.3,0.0,2808.0,2010-09-01 ~ 2022-05-30,남구,남구 대명동 2261-1 (관리인통장)
3111,6,1178.2,560.0,1751.0,2009-07-27 ~ 2022-06-24,북구,북구 대현남로서4길 11 (대현동) / 330-12번지
11891,6,658.0,49.0,1742.0,2012-10-02 ~ 2021-10-07,동구,동구 둔산로40길 48-15 (방촌동) / 90-1번지
6203,6,781.0,199.0,1722.0,2008-04-18 ~ 2018-12-30,달서구,달서구 달구벌대로 1467 (용산동) / 230-11번지
1330,6,911.5,55.0,2150.0,2010-01-08 ~ 2020-01-03,중구,중구 대봉로 197-16 (대봉동) / 171-7번지
6213,6,328.0,32.0,657.0,2008-03-27 ~ 2010-12-08,수성구,수성구 들안로14길 45-28 (두산동) / 50-2번지
1333,6,1089.6,20.0,3510.0,2007-08-22 ~ 2022-07-25,남구,남구 현충로42길 5 (대명동) / 1922-5번지
1305,6,733.0,91.0,1340.0,2011-07-22 ~ 2019-08-04,북구,"북구 팔달로41길 14, 선희식당 (노원동2가) / 289-5번지"
13021,6,491.0,29.0,1135.0,2013-09-03 ~ 2020-05-26,서구,서구 염색공단로9길 18 (비산동) / 2008-158번지
4353,6,162.5,0.0,623.0,2009-08-03 ~ 2011-05-16,중구,중구 중앙대로65길 22-14 (남산동) / 650-10번지
6224,6,584.8,12.0,2508.0,2007-06-11 ~ 2015-06-15,수성구,수성구 들안로78길 45 (범어동) / 1601번지
3684,6,1272.0,394.0,2118.0,2008-07-04 ~ 2018-12-17,달서구,달서구 선원로55길 19 (용산동) / 495번지
6229,6,794.4,0.0,1610.0,2008-02-16 ~ 2019-01-03,수성구,수성구 수성로39길 10-1 (중동) / 358-18번지
6188,6,766.4,87.0,2060.0,2007-10-10 ~ 2018-04-07,수성구,수성구 범어로18길 26 (범어동) / 267-5번지
6240,6,1085.8,106.0,3665.0,2007-06-07 ~ 2022-04-20,북구,북구 성북로5길 16-41 (침산동) / 514-9번지
6077,6,860.0,186.0,2574.0,2007-09-11 ~ 2019-06-23,남구,남구 중앙대로38길 30-6 (대명동) / 17-71번지
15520,6,549.6,89.0,978.0,2014-05-09 ~ 2021-11-17,북구,북구 대현동 397-10
1243,6,1265.0,43.0,2708.0,2009-03-25 ~ 2019-08-18,중구,중구 명륜로11길 11 (남산동) / 616-30번지
6269,6,756.4,98.0,2915.0,2007-12-10 ~ 2018-04-20,달성군,달성군 다사읍  서재로 142 / 서재리 139-1번지
1246,6,878.2,317.0,2238.0,2009-05-22 ~ 2021-06-01,서구,"서구 서대구로 297, (김밥마을) (비산동) / 1840-7번지"
1412,6,662.2,175.0,1294.0,2012-05-09 ~ 2019-08-12,달서구,"달서구 성서공단북로 341, 36B 10L 현대도금 (갈산동) / 100-77번지"
6020,6,811.0,6.0,2696.0,2007-04-18 ~ 2018-05-28,북구,북구 연암공원로 147-16 (산격동) / 523-11번지
4341,6,458.0,446.0,470.0,2011-11-09 ~ 2014-05-13,달성군,달성군 논공읍  논공로 324 / 북리 1-126번지
7963,5,1095.0,12.0,1779.0,2009-01-21 ~ 2021-01-20,달성군,달성군 논공읍  비슬로331길 122 / 삼리리 224-2번지
14562,5,812.2,246.0,1635.0,2009-04-13 ~ 2018-03-07,달성군,달성군 다사읍  달구벌대로 852 / 죽곡리 28-5번지
11517,5,276.2,43.0,653.0,2012-09-24 ~ 2015-10-05,달성군,달성군 논공읍  금포새터길 26-10 / 금포리 1445번지
14297,5,823.8,565.0,1394.0,2010-05-19 ~ 2019-05-29,중구,중구 명륜로23길 93-1 (남산동) / 912-13번지
11551,5,715.5,424.0,1045.0,2011-05-09 ~ 2019-03-13,남구,남구 자유4길 21-2 (대명동) / 379-5번지
4458,5,1645.0,710.0,2580.0,2009-02-04 ~ 2018-02-07,서구,서구 북비산로65길 9-13 (비산동) / 719-10번지
4063,5,493.3,0.0,967.0,2010-01-27 ~ 2014-02-17,중구,중구 인교동 64 검전사
11574,5,567.5,38.0,935.0,2012-09-08 ~ 2018-11-29,달서구,"달서구 와룡로 176 (감삼동,금산삼계탕) / 170-1번지"
7885,5,751.2,2.0,2084.0,2010-01-25 ~ 2018-04-20,북구,북구 노원로10길 112-3 (노원동2가) / 293-7번지
14321,5,185.5,0.0,392.0,2014-11-07 ~ 2016-11-22,수성구,수성구 수성동4가 1060-4
4676,5,100.3,22.0,252.0,2016-07-11 ~ 2017-05-10,달성군,달성군 옥포면  비슬로458길 28-2 / 기세리 130-2번지
4322,5,753.3,106.0,1720.0,2010-11-11 ~ 2017-01-20,북구,"북구 노원로 233, 신명종합장비 (침산동) / 841-1번지"
4349,5,627.0,67.0,1735.0,2012-07-04 ~ 2017-08-30,중구,중구 이천로 222-47 (봉산동) / 168-44번지
4077,5,1155.0,1155.0,1155.0,2010-05-04 ~ 2013-07-02,서구,서구 평리로62길 25 (내당동) / 228-1번지
14882,5,266.2,54.0,781.0,2016-04-13 ~ 2019-03-16,달성군,달성군 하빈면  하빈남로 249 / 봉촌리 20번지
14440,5,82.0,31.0,157.0,2015-11-30 ~ 2016-10-25,달서구,달서구 야외음악당로39동길 37-5 (두류동) / 488-16번지
11548,5,1194.7,49.0,2797.0,2012-07-16 ~ 2022-05-11,북구,"북구 칠곡중앙대로 412 (태전동,네오시티프라자) / 993번지"
4680,5,1310.0,397.0,2223.0,2013-10-04 ~ 2020-12-07,북구,"북구 칠성로 39-1 (칠성동2가,문어이야기) / 142-1번지"
4311,5,1471.7,483.0,2617.0,2010-01-05 ~ 2022-02-07,서구,서구 국채보상로66길 17-18 (평리동) / 1130-122번지
14439,5,1005.8,18.0,1649.0,2011-01-12 ~ 2022-01-18,달성군,달성군 구지면  창리중앙1길 27 / 창리 610-1번지
8144,5,841.0,59.0,2534.0,2010-01-14 ~ 2019-04-03,서구,서구 달서로36길 20-6 (비산동) / 73-5번지
8113,5,553.8,361.0,801.0,2009-01-08 ~ 2015-02-02,달서구,달서구 공원순환로 80 (두류동) / 739-2번지
4552,5,740.0,7.0,1543.0,2012-01-20 ~ 2018-02-19,남구,남구 대명서3길 22-1 (대명동) / 1560-1번지
4346,5,1321.5,48.0,2595.0,2007-12-26 ~ 2015-03-23,수성구,수성구 청솔로 57-1 (수성동3가) / 93-3번지
4087,5,679.0,195.0,1494.0,2016-09-14 ~ 2022-04-14,동구,동구 신암북로7길 36-31 (신암동) / 668-24번지
8115,5,257.0,55.0,521.0,2010-02-02 ~ 2012-11-29,달성군,달성군 다사읍  서재본5길 19-2 / 서재리 903-2번지
4296,5,1226.0,730.0,2107.0,2011-01-08 ~ 2021-02-04,달서구,달서구 파도고개로3길 5-5 (성당동) / 53-41번지
4381,5,1132.3,110.0,1666.0,2008-02-04 ~ 2017-05-25,달서구,달서구 달구벌대로264안길 56-8 (이곡동) / 850번지
4146,5,902.0,150.0,1452.0,2014-01-31 ~ 2021-06-30,중구,중구 중앙대로 280-25 (남산동) / 2002-4번지
14736,5,150.0,67.0,292.0,2015-10-12 ~ 2017-06-05,북구,"북구 태전로 48 (태전동,홍콩) / 253-63번지"
4204,5,1013.0,680.0,1316.0,2010-02-23 ~ 2018-06-22,북구,북구 매천로동17길 9-6 (매천동) / 477-9번지
11575,5,558.0,70.0,1882.0,2012-09-24 ~ 2018-11-06,달성군,달성군 다사읍  세천본4길 5 / 세천리 977번지
11529,5,418.3,13.0,934.0,2012-08-04 ~ 2016-01-12,달서구,달서구 야외음악당로 223-14 (두류동) / 474-3번지
4359,5,615.3,157.0,1218.0,2007-07-19 ~ 2012-08-09,동구,동구 신암로20길 66 (신암동) / 461-54번지
14621,5,214.0,5.0,476.0,2015-09-23 ~ 2018-01-27,달성군,달성군 옥포면  옥포로57길 27-17 / 기세리 720번지
14762,5,994.0,4.0,2038.0,2010-02-17 ~ 2021-01-08,남구,"남구 대명복개로1길 42, 두류실비집 (대명동) / 1114-4번지"
4402,5,321.0,70.0,568.0,2019-05-03 ~ 2021-12-22,북구,북구 구암동 808
7936,5,634.2,77.0,936.0,2009-07-17 ~ 2016-06-29,북구,북구 대현로15길 12 (대현동) / 196-3번지
14477,5,561.2,335.0,896.0,2010-06-07 ~ 2016-08-01,서구,"서구 옥산로 12, (명성가스) (원대동3가) / 990-12번지"
11543,5,567.5,243.0,901.0,2009-05-08 ~ 2015-07-28,수성구,"수성구 무열로 25, SS29-1 (만촌동) / 996-11번지"
4237,5,1122.5,5.0,2240.0,2010-09-02 ~ 2016-10-26,동구,동구 신암남로 8 (신암동) / 189-3번지
11547,5,185.2,0.0,451.0,2011-07-29 ~ 2013-08-09,남구,남구 두류공원로 36 (대명동) / 1652-8번지
14751,5,558.0,21.0,1541.0,2011-04-06 ~ 2017-05-17,달성군,"달성군 다사읍  문산1길 38, 문산리 341 / 문산리 341번지"
14474,5,727.0,272.0,1586.0,2011-05-18 ~ 2019-05-06,달서구,달서구 두류남1길 36 (두류동) / 1230-5번지
4234,5,1591.0,1092.0,2090.0,2013-05-24 ~ 2022-02-09,서구,서구 달서로 216-4 (비산동) / 56-30번지
14468,5,1215.5,454.0,1930.0,2007-09-10 ~ 2021-01-04,중구,중구 국채보상로 633 (공평동) / 95-28번지
4559,5,790.5,209.0,1372.0,2009-11-27 ~ 2014-03-27,서구,"서구 달서천로 146, 원진염직 (평리동) / 402-5번지"
4612,5,346.3,14.0,819.0,2009-12-17 ~ 2012-10-22,수성구,수성구 팔현길 126-14 (고모동) / 10-3번지
7920,5,611.0,2.0,1652.0,2009-10-12 ~ 2016-06-22,중구,중구 동성로3길 77 (공평동) / 16-16번지
4352,5,1490.0,1490.0,1490.0,2012-06-22 ~ 2016-07-22,중구,"중구 태평로 144 (태평로2가,창덕여인숙) / 9-11번지"
14542,5,373.8,101.0,1002.0,2015-07-29 ~ 2019-09-02,북구,"북구 노원로25길 21-12 (노원동3가,KS테크) / 86번지"
11545,5,346.3,15.0,933.0,2012-12-10 ~ 2015-10-15,중구,중구 명륜로26길 80-16 (대봉동) / 590-434번지
8040,5,427.5,92.0,793.0,2009-10-31 ~ 2014-07-09,동구,동구 송라로 98-9 (신천동) / 3-15번지
4160,5,1589.3,764.0,2987.0,2008-05-07 ~ 2021-05-28,중구,중구 남산동 2611-4
11521,5,537.2,426.0,722.0,2012-09-10 ~ 2018-08-01,동구,"동구 아양로49길 6 (신암동,두곡동 숯불갈비) / 1544-6번지"
4175,5,643.3,230.0,1144.0,2010-10-01 ~ 2016-01-15,중구,중구 중앙대로65길 28 (남산동) / 615-2번지
4564,5,1282.3,386.0,1823.0,2012-01-01 ~ 2022-07-15,북구,"북구 학정로109길 13-10, 봉서길110 (학정동) / 283-2번지"
4424,5,679.7,26.0,1316.0,2009-11-17 ~ 2015-06-19,중구,"중구 달성로 121-2, 동아당 (달성동) / 13-26번지"
14364,5,289.5,25.0,790.0,2015-10-05 ~ 2018-12-07,서구,서구 문화로69길 25-6 (비산동) / 526-28번지
14808,5,1086.0,165.0,2265.0,2009-09-07 ~ 2021-08-02,북구,"북구 칠성시장로3길 10-2, 영남만두 (칠성동1가) / 103-8번지"
4181,5,561.7,10.0,1034.0,2014-03-26 ~ 2018-11-06,수성구,수성구 달구벌대로488안길 36-3 (범어동) / 192-17번지
4190,5,620.0,541.0,699.0,2013-12-16 ~ 2017-05-10,서구,서구 달서천로69길 1-12 (비산동) / 1104-30번지
14607,5,76.0,36.0,129.0,2015-11-06 ~ 2016-09-07,수성구,수성구 국채보상로205길 54 (만촌동) / 663-6번지
7925,5,978.5,0.0,3031.0,2009-11-14 ~ 2020-08-03,달성군,달성군 다사읍  문양역1길 12 / 문양리 581번지
4513,5,847.0,119.0,1522.0,2013-06-16 ~ 2020-06-02,서구,"서구 달서천로 219-1 (비산동,앞) / 891-7번지"
4407,5,1297.3,58.0,3240.0,2010-01-06 ~ 2020-09-03,남구,"남구 관문시장2길 6-1, (고려건강원) (대명동) / 1136-2번지"
14824,5,892.0,1.0,1794.0,2010-05-20 ~ 2020-02-26,서구,서구 고성로15길 17 (원대동3가) / 1276-4번지
15786,5,927.8,26.0,1630.0,2010-11-14 ~ 2021-01-13,달서구,달서구 성당로 205 (성당동) / 54-8번지
4705,5,446.0,180.0,855.0,2009-09-03 ~ 2013-05-05,동구,동구 입석로1길 90 (입석동) / 862-19번지
6407,5,1026.2,4.0,2685.0,2007-12-14 ~ 2019-03-12,달서구,달서구 이곡동
7434,5,1153.2,0.0,4082.0,2009-03-31 ~ 2021-11-19,수성구,수성구 희망로 110-5 (중동) / 329-1번지
6328,5,910.5,93.0,2013.0,2008-03-20 ~ 2018-03-12,달성군,달성군 다사읍  세천북로16길 14 / 세천리 238번지
6334,5,1119.8,59.0,3154.0,2008-02-14 ~ 2020-05-22,서구,서구 당산로41동길 73-33 (내당동) / 422-9번지
12007,5,741.0,17.0,2484.0,2013-05-27 ~ 2021-07-10,서구,서구 국채보상로49길 11-27 (평리동) / 1090-21번지
12830,5,412.5,121.0,1068.0,2012-10-24 ~ 2017-05-02,남구,"남구 자유1길 64 (대명동,힐하우스) / 381-6번지"
6354,5,589.8,13.0,1908.0,2007-10-12 ~ 2014-03-31,수성구,수성구 고모로 92 (가천동) / 519-2번지
6377,5,1204.0,515.0,2033.0,2007-11-23 ~ 2021-02-01,달성군,달성군 다사읍  달구벌대로 526 / 부곡리 587번지
12019,5,139.2,74.0,166.0,2012-12-26 ~ 2014-07-08,수성구,"수성구 동대구로 312 (범어동,고향칼국수) / 190-1번지"
6391,5,986.0,4.0,2566.0,2008-04-25 ~ 2019-02-12,동구,동구 아양로15길 13-1 (신암동) / 612-78번지
6395,5,927.2,199.0,1405.0,2007-12-26 ~ 2018-02-22,달성군,달성군 하빈면  기곡2길 46 / 기곡리 75번지
12038,5,925.8,122.0,1555.0,2011-01-17 ~ 2021-03-09,동구,동구 신암북로 26-47 (신암동) / 637-14번지
