FTR_IDN,lithoidx,lithoname,K_SOIL
71408,Qa,충적층,1.3
71410,Qa,충적층,1.3
71411,Qa,충적층,1.3
71412,Qa,충적층,1.3
71413,Qa,충적층,1.3
71414,Qa,충적층,1.3
71415,Qa,충적층,1.3
71416,Qa,충적층,1.3
71417,Qa,충적층,1.3
71418,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71419,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71420,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71421,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71422,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71423,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71424,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71425,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71426,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71427,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71433,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71435,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71436,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71437,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71438,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71439,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71440,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71441,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71442,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71443,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71444,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71445,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71446,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71448,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71449,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71450,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71451,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71452,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71454,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71455,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71456,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71457,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71459,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71460,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71461,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71462,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71463,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71464,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71465,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71466,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71467,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71468,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71469,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71470,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71471,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71472,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71473,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71474,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71475,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71480,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71530,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71531,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71532,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71533,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71534,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71535,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71536,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71538,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71539,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
71541,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72218,Km6,하양층군함안층,1.0
72230,Km6,하양층군함안층,1.0
72234,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72236,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72270,Km6,하양층군함안층,1.0
72287,Km6,하양층군함안층,1.0
72288,Km6,하양층군함안층,1.0
72289,Km6,하양층군함안층,1.0
72290,Km6,하양층군함안층,1.0
72297,Km6,하양층군함안층,1.0
72298,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72299,Km6,하양층군함안층,1.0
72300,Km6,하양층군함안층,1.0
72301,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72302,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72304,Km6,하양층군함안층,1.0
72306,Km6,하양층군함안층,1.0
72307,Km6,하양층군함안층,1.0
72308,Km6,하양층군함안층,1.0
72313,Km6,하양층군함안층,1.0
72315,Km6,하양층군함안층,1.0
72318,Km6,하양층군함안층,1.0
72319,Km6,하양층군함안층,1.0
72320,Km6,하양층군함안층,1.0
72321,Km6,하양층군함안층,1.0
72322,Km6,하양층군함안층,1.0
72323,Km6,하양층군함안층,1.0
72324,Km6,하양층군함안층,1.0
72325,Km6,하양층군함안층,1.0
72326,Km6,하양층군함안층,1.0
72327,Km6,하양층군함안층,1.0
72328,Km6,하양층군함안층,1.0
72329,Km6,하양층군함안층,1.0
72331,Km6,하양층군함안층,1.0
72332,Km6,하양층군함안층,1.0
72333,Km6,하양층군함안층,1.0
72334,Km6,하양층군함안층,1.0
72335,Km6,하양층군함안층,1.0
72336,Km6,하양층군함안층,1.0
72337,Km6,하양층군함안층,1.0
72338,Km6,하양층군함안층,1.0
72339,Km6,하양층군함안층,1.0
72341,Km6,하양층군함안층,1.0
72342,Km6,하양층군함안층,1.0
72343,Km6,하양층군함안층,1.0
72348,Km6,하양층군함안층,1.0
72349,Km6,하양층군함안층,1.0
72350,Km6,하양층군함안층,1.0
72351,Km6,하양층군함안층,1.0
72352,Km6,하양층군함안층,1.0
72353,Km6,하양층군함안층,1.0
72355,Km6,하양층군함안층,1.0
72356,Km6,하양층군함안층,1.0
72357,Km6,하양층군함안층,1.0
72358,Km6,하양층군함안층,1.0
72359,Km6,하양층군함안층,1.0
72360,Km6,하양층군함안층,1.0
72361,Km6,하양층군함안층,1.0
72362,Km6,하양층군함안층,1.0
72363,Km6,하양층군함안층,1.0
72364,Km6,하양층군함안층,1.0
72365,Km6,하양층군함안층,1.0
72366,Km6,하양층군함안층,1.0
72367,Km6,하양층군함안층,1.0
72368,Km6,하양층군함안층,1.0
72370,Km6,하양층군함안층,1.0
72371,Km6,하양층군함안층,1.0
72372,Km6,하양층군함안층,1.0
72373,Km6,하양층군함안층,1.0
72374,Km6,하양층군함안층,1.0
72375,Km6,하양층군함안층,1.0
72376,Km6,하양층군함안층,1.0
72377,Km6,하양층군함안층,1.0
72378,Km6,하양층군함안층,1.0
72379,Km6,하양층군함안층,1.0
72380,Km6,하양층군함안층,1.0
72381,Km6,하양층군함안층,1.0
72383,Km6,하양층군함안층,1.0
72384,Km6,하양층군함안층,1.0
72385,Km6,하양층군함안층,1.0
72386,Km6,하양층군함안층,1.0
72387,Km6,하양층군함안층,1.0
72388,Km6,하양층군함안층,1.0
72389,Km6,하양층군함안층,1.0
72391,Km6,하양층군함안층,1.0
72392,Km6,하양층군함안층,1.0
72393,Km6,하양층군함안층,1.0
72394,Km6,하양층군함안층,1.0
72396,Km6,하양층군함안층,1.0
72397,Km6,하양층군함안층,1.0
72398,Km6,하양층군함안층,1.0
72399,Km6,하양층군함안층,1.0
72400,Km6,하양층군함안층,1.0
72401,Km6,하양층군함안층,1.0
72402,Km6,하양층군함안층,1.0
72403,Km6,하양층군함안층,1.0
72404,Km6,하양층군함안층,1.0
72405,Km6,하양층군함안층,1.0
72406,Km6,하양층군함안층,1.0
72407,Km6,하양층군함안층,1.0
72410,Km6,하양층군함안층,1.0
72411,Km6,하양층군함안층,1.0
72412,Km6,하양층군함안층,1.0
72413,Km6,하양층군함안층,1.0
72414,Km6,하양층군함안층,1.0
72415,Km6,하양층군함안층,1.0
72416,Km6,하양층군함안층,1.0
72417,Km6,하양층군함안층,1.0
72419,Km6,하양층군함안층,1.0
72420,Km6,하양층군함안층,1.0
72421,Km6,하양층군함안층,1.0
72422,Km6,하양층군함안층,1.0
72423,Km6,하양층군함안층,1.0
72424,Km6,하양층군함안층,1.0
72425,Km6,하양층군함안층,1.0
72426,Km6,하양층군함안층,1.0
72437,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72438,Km6,하양층군함안층,1.0
72439,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72440,Km6,하양층군함안층,1.0
72441,Km6,하양층군함안층,1.0
72442,Km6,하양층군함안층,1.0
72443,Km6,하양층군함안층,1.0
72444,Km6,하양층군함안층,1.0
72445,Km6,하양층군함안층,1.0
72446,Km6,하양층군함안층,1.0
72447,Km6,하양층군함안층,1.0
72448,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72450,Km6,하양층군함안층,1.0
72451,Km6,하양층군함안층,1.0
72452,Km6,하양층군함안층,1.0
72453,Km6,하양층군함안층,1.0
72454,Km6,하양층군함안층,1.0
72455,Km6,하양층군함안층,1.0
72456,Km6,하양층군함안층,1.0
72457,Km6,하양층군함안층,1.0
72458,Km6,하양층군함안층,1.0
72459,Km6,하양층군함안층,1.0
72460,Km6,하양층군함안층,1.0
72462,Km6,하양층군함안층,1.0
72463,Km6,하양층군함안층,1.0
72464,Km6,하양층군함안층,1.0
72465,Km6,하양층군함안층,1.0
72467,Km6,하양층군함안층,1.0
72468,Km6,하양층군함안층,1.0
72469,Km6,하양층군함안층,1.0
72470,Km6,하양층군함안층,1.0
72471,Km6,하양층군함안층,1.0
72472,Km6,하양층군함안층,1.0
72473,Km6,하양층군함안층,1.0
72474,Km6,하양층군함안층,1.0
72475,Km6,하양층군함안층,1.0
72476,Km6,하양층군함안층,1.0
72477,Km6,하양층군함안층,1.0
72478,Km6,하양층군함안층,1.0
72479,Km6,하양층군함안층,1.0
72480,Km6,하양층군함안층,1.0
72481,Km6,하양층군함안층,1.0
72482,Km6,하양층군함안층,1.0
72483,Km6,하양층군함안층,1.0
72484,Km6,하양층군함안층,1.0
72492,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72493,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72494,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72495,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72496,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72497,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72498,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72499,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72500,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72501,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72502,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72503,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72504,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72505,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72506,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72507,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72508,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72509,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72510,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72511,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72512,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72513,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72514,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72515,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72516,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72517,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72518,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72519,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72520,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72521,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72522,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72523,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72524,Km6,하양층군함안층,1.0
72525,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72526,Km6,하양층군함안층,1.0
72527,Km6,하양층군함안층,1.0
72528,Km6,하양층군함안층,1.0
72529,Km6,하양층군함안층,1.0
72530,Km6,하양층군함안층,1.0
72640,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72641,Km6,하양층군함안층,1.0
72643,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72644,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72645,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72646,Km6,하양층군함안층,1.0
72647,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72659,Km6,하양층군함안층,1.0
72660,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72661,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72662,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72663,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72664,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72665,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72666,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72667,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
72668,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
73227,Km6,하양층군함안층,1.0
73229,Km6,하양층군함안층,1.0
73230,Km6,하양층군함안층,1.0
73231,Km6,하양층군함안층,1.0
73232,Km6,하양층군함안층,1.0
73235,Km6,하양층군함안층,1.0
73236,Km6,하양층군함안층,1.0
73237,Km6,하양층군함안층,1.0
73238,Km6,하양층군함안층,1.0
73239,Km6,하양층군함안층,1.0
73240,Km6,하양층군함안층,1.0
73241,Km6,하양층군함안층,1.0
73243,Km6,하양층군함안층,1.0
73244,Km6,하양층군함안층,1.0
73245,Km6,하양층군함안층,1.0
73246,Km6,하양층군함안층,1.0
73247,Km6,하양층군함안층,1.0
73248,Km6,하양층군함안층,1.0
73249,Km6,하양층군함안층,1.0
73250,Km6,하양층군함안층,1.0
73251,Km6,하양층군함안층,1.0
73252,Km6,하양층군함안층,1.0
73253,Km6,하양층군함안층,1.0
73254,Km6,하양층군함안층,1.0
73256,Km6,하양층군함안층,1.0
73257,Km6,하양층군함안층,1.0
73259,Km6,하양층군함안층,1.0
73260,Km6,하양층군함안층,1.0
73261,Km6,하양층군함안층,1.0
73262,Km6,하양층군함안층,1.0
73264,Km6,하양층군함안층,1.0
73265,Km6,하양층군함안층,1.0
73267,Km6,하양층군함안층,1.0
73268,Km6,하양층군함안층,1.0
73269,Km6,하양층군함안층,1.0
73270,Km6,하양층군함안층,1.0
73271,Km6,하양층군함안층,1.0
73272,Km6,하양층군함안층,1.0
73273,Km6,하양층군함안층,1.0
73274,Km6,하양층군함안층,1.0
73280,Km6,하양층군함안층,1.0
73281,Km6,하양층군함안층,1.0
73282,Km6,하양층군함안층,1.0
73284,Km6,하양층군함안층,1.0
73285,Km6,하양층군함안층,1.0
73287,Km6,하양층군함안층,1.0
73288,Km6,하양층군함안층,1.0
73289,Km6,하양층군함안층,1.0
73290,Km6,하양층군함안층,1.0
73291,Km6,하양층군함안층,1.0
73292,Km6,하양층군함안층,1.0
73293,Km6,하양층군함안층,1.0
73294,Km6,하양층군함안층,1.0
73295,Km6,하양층군함안층,1.0
73296,Km6,하양층군함안층,1.0
73298,Km6,하양층군함안층,1.0
73299,Km6,하양층군함안층,1.0
73300,Km6,하양층군함안층,1.0
73301,Km6,하양층군함안층,1.0
73302,Km6,하양층군함안층,1.0
73303,Km6,하양층군함안층,1.0
73304,Km6,하양층군함안층,1.0
73307,Km6,하양층군함안층,1.0
73308,Km6,하양층군함안층,1.0
73309,Km6,하양층군함안층,1.0
73310,Km6,하양층군함안층,1.0
73311,Km6,하양층군함안층,1.0
73312,Km6,하양층군함안층,1.0
73319,Km6,하양층군함안층,1.0
73320,Km6,하양층군함안층,1.0
73321,Km6,하양층군함안층,1.0
73322,Km6,하양층군함안층,1.0
73323,Km6,하양층군함안층,1.0
73324,Km6,하양층군함안층,1.0
73325,Km6,하양층군함안층,1.0
73326,Km6,하양층군함안층,1.0
73327,Km6,하양층군함안층,1.0
73328,Km6,하양층군함안층,1.0
73329,Km6,하양층군함안층,1.0
73330,Km6,하양층군함안층,1.0
73331,Km6,하양층군함안층,1.0
73332,Km6,하양층군함안층,1.0
73333,Km6,하양층군함안층,1.0
73334,Km6,하양층군함안층,1.0
73335,Km6,하양층군함안층,1.0
73336,Km6,하양층군함안층,1.0
73337,Km6,하양층군함안층,1.0
73338,Km6,하양층군함안층,1.0
73339,Km6,하양층군함안층,1.0
73340,Km6,하양층군함안층,1.0
73341,Km6,하양층군함안층,1.0
73342,Km6,하양층군함안층,1.0
73343,Km6,하양층군함안층,1.0
73344,Km6,하양층군함안층,1.0
73347,Km6,하양층군함안층,1.0
73348,Km6,하양층군함안층,1.0
73349,Km6,하양층군함안층,1.0
73350,Km6,하양층군함안층,1.0
73351,Km6,하양층군함안층,1.0
73352,Km6,하양층군함안층,1.0
73353,Km6,하양층군함안층,1.0
73354,Km6,하양층군함안층,1.0
73355,Km6,하양층군함안층,1.0
73356,Km6,하양층군함안층,1.0
73357,Km6,하양층군함안층,1.0
73358,Km6,하양층군함안층,1.0
73508,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
73509,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
75760,Km6,하양층군함안층,1.0
75761,Km6,하양층군함안층,1.0
75927,Km6,하양층군함안층,1.0
75977,Km6,하양층군함안층,1.0
81505,Km6,하양층군함안층,1.0
81537,Km6,하양층군함안층,1.0
87196,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
87245,Km6,하양층군함안층,1.0
91864,Km6,하양층군함안층,1.0
93215,Km6,하양층군함안층,1.0
93396,Km6,하양층군함안층,1.0
99607,Km6,하양층군함안층,1.0
103683,Km6,하양층군함안층,1.0
105096,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105101,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105102,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105121,Qa,충적층,1.3
105123,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105124,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105125,Qa,충적층,1.3
105126,Qa,충적층,1.3
105127,Qa,충적층,1.3
105128,Qa,충적층,1.3
105129,Qa,충적층,1.3
105130,Qa,충적층,1.3
105131,Qa,충적층,1.3
105132,Qa,충적층,1.3
105133,Qa,충적층,1.3
105134,Qa,충적층,1.3
105135,Qa,충적층,1.3
105136,Qa,충적층,1.3
105137,Qa,충적층,1.3
105138,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105139,Qa,충적층,1.3
105140,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105141,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105142,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105143,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105144,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105145,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105146,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105153,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105154,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105155,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105156,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105157,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105158,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105160,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105161,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105162,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105163,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105164,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105165,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105166,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105168,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105169,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105170,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105171,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105172,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105173,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105174,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105175,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105176,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105177,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105178,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105179,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105180,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105181,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105182,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105183,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105184,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105185,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105186,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105187,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105188,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105189,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105243,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105244,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105245,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105246,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105249,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105250,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105251,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
105414,Qa,충적층,1.3
105463,Km6,하양층군함안층,1.0
106318,Km6,하양층군함안층,1.0
106328,Km6,하양층군함안층,1.0
106329,Km6,하양층군함안층,1.0
106331,Km6,하양층군함안층,1.0
106333,Km6,하양층군함안층,1.0
106334,Km6,하양층군함안층,1.0
106336,Km6,하양층군함안층,1.0
106343,Km6,하양층군함안층,1.0
106351,Km6,하양층군함안층,1.0
106361,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
106363,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
106367,Km6,하양층군함안층,1.0
106412,Km6,하양층군함안층,1.0
