cluster_id,중복_건수,평균_재작업_간격(일),최소_간격(일),최대_간격(일),기간,작업타입_패턴,구군,대표_주소
6633,2,0.0,0,0,2008-11-25 ~ 2008-11-25,지상누수 → 기타공사,달성군,달성군 다사읍  서재로18길 6 / 서재리 424-2번
19632,2,0.0,0,0,2016-05-16 ~ 2016-05-16,기타공사 → 지하누수,달성군,달성군 화원읍 성산리 719-5
6684,2,0.0,0,0,2008-11-01 ~ 2008-11-01,지상누수 → 지상누수,북구,북구 호암로 20 (칠성동2가) / 127번지
6683,2,0.0,0,0,2008-11-04 ~ 2008-11-04,지상누수 → 기타공사,동구,동구 팔공로 333-4 (봉무동) / 960번지
18605,2,0.0,0,0,2015-12-16 ~ 2015-12-17,지하누수 → 지하누수,달서구,달서구 상인동 1332-299
6679,2,0.0,0,0,2008-11-28 ~ 2008-11-28,지상누수 → 기타공사,동구,동구 율하동로17길 30 (율하동) / 969-11번지
6659,2,0.0,0,0,2008-11-12 ~ 2008-11-12,지상누수 → 기타공사,동구,동구 동촌로 300 (방촌동) / 1113-26번지
19682,2,0.0,0,0,2008-11-20 ~ 2008-11-20,지하누수 → 기타공사,동구,동구 동부로 42-1 (신천동) / 502-4번지
13375,2,0.0,0,0,2014-11-04 ~ 2014-11-05,지상누수 → 지상누수,달성군,달성군 하빈면 봉촌리 44
6642,2,0.0,0,0,2008-11-06 ~ 2008-11-06,지상누수 → 기타공사,동구,동구 장등로 86 (신천동) / 81-2번지
15313,2,0.0,0,0,2016-05-24 ~ 2016-05-25,지상누수 → 지하누수,남구,"남구 명덕로40길 64 (대명동,정우하이츠) / 179"
19695,2,0.0,0,0,2011-03-31 ~ 2011-04-01,기타공사 → 지하누수,동구,동구 동북로 446-1 (신암동) / 365-3번지
13321,2,0.0,0,0,2014-07-30 ~ 2014-07-31,지상누수 → 지상누수,북구,북구 복현로 18-1 (복현동) / 361-32번지
6621,2,0.0,0,0,2008-11-20 ~ 2008-11-20,지상누수 → 지하누수,북구,북구 대학로 20-4 (산격동) / 1382-62번지
6616,2,0.0,0,0,2008-11-21 ~ 2008-11-21,지상누수 → 기타공사,달서구,달서구 송현로16길 100 (송현동) / 1923-6번
6614,2,0.0,0,0,2008-11-26 ~ 2008-11-26,지상누수 → 기타공사,동구,"동구 반야월로6길 26-1, 예만교회 (용계동) / 7"
6612,2,0.0,0,0,2008-11-19 ~ 2008-11-19,지상누수 → 기타공사,동구,"동구 팔공로209길 15, 만본손칼국수 (백안동) / "
6611,2,0.0,0,0,2008-11-14 ~ 2008-11-14,지상누수 → 기타공사,동구,"동구 동부로30길 48, 대구은행 (신천동) / 337"
7070,2,0.0,0,0,2008-11-08 ~ 2008-11-08,지상누수 → 기타공사,동구,"동구 팔공로 376, 파군제 주유소 (봉무동) / 14"
13188,2,0.0,0,0,2013-12-30 ~ 2013-12-30,지상누수 → 기타공사,달서구,"달서구 월배로 145 (진천동,앞) / 51-7번지"
6688,2,0.0,0,0,2008-11-27 ~ 2008-11-27,지상누수 → 지상누수,북구,"북구 노곡로 20-4, 미헤어 (노곡동) / 253번지"
13529,2,0.0,0,0,2015-01-19 ~ 2015-01-19,지상누수 → 지상누수,달서구,달서구 상원로3길 42 (상인동) / 1458-40번지
18317,2,0.0,0,0,2009-11-05 ~ 2009-11-05,지하누수 → 기타공사,남구,남구 양지북길 179-7 (대명동) / 2138-20번
8944,2,0.0,0,0,2010-11-10 ~ 2010-11-11,기타공사 → 지상누수,남구,남구 장전1길 217-2 (대명동) / 1672-3번지
6822,2,0.0,0,0,2008-11-13 ~ 2008-11-13,지상누수 → 기타공사,달서구,달서구 야외음악당로39서길 91-30 (두류동) / 6
15164,2,0.0,0,0,2016-06-10 ~ 2016-06-10,지상누수 → 기타공사,달서구,달서구 선원로15안길 35 (신당동) / 1677-6번
6820,2,0.0,0,0,2008-11-21 ~ 2008-11-21,지상누수 → 기타공사,동구,동구 화랑로25길 32-8 (효목동) / 623-9번지
7035,2,0.0,0,0,2008-11-14 ~ 2008-11-14,지상누수 → 기타공사,동구,동구 송라로3길 31 (신천동) / 670-9번지
19501,2,0.0,0,0,2012-04-16 ~ 2012-04-16,지하누수 → 지하누수,달성군,달성군 현풍면  현풍로10길 38-9 / 원교리 31-
6815,2,0.0,0,0,2009-01-26 ~ 2009-01-26,지상누수 → 지상누수,동구,"동구 반야월로 143-1, 통나무집 (신기동) / 14"
1146,2,0.0,0,0,2019-11-27 ~ 2019-11-27,지상누수 → 기타공사,중구,중구 명덕로 157 (남산동) / 2117-13번지
16036,2,0.0,0,0,2017-06-26 ~ 2017-06-27,기타공사 → 지상누수,서구,서구 평리동 1423-2
6801,2,0.0,0,0,2008-11-20 ~ 2008-11-20,지상누수 → 지상누수,북구,북구 학정로 47 (태전동) / 785번지
6569,2,0.0,0,0,2008-11-13 ~ 2008-11-13,지상누수 → 기타공사,동구,동구 아양로7길 19-14 (신암동) / 722-300
16078,2,0.0,0,0,2017-06-28 ~ 2017-06-28,지상누수 → 지하누수,달성군,달성군 현풍면  현풍동로13길 32-10 / 중리 14
6761,2,0.0,0,0,2008-03-27 ~ 2008-03-28,지상누수 → 지하누수,남구,남구 대명서7길 70-1 (대명동) / 1182-17번
7069,2,0.0,0,0,2008-11-11 ~ 2008-11-11,지상누수 → 기타공사,달서구,달서구 두류길 61 (두류동) / 1212-12번지
3481,3,0.0,0,0,2008-11-03 ~ 2008-11-03,지하누수 → 지하누수 → 지상누수,북구,북구 검단동로 26-5 (검단동) / 749-5번지
6717,2,0.0,0,0,2008-11-27 ~ 2008-11-27,지상누수 → 기타공사,동구,동구 효동로15길 6 (효목동) / 134-1번지
21848,2,0.0,0,0,2011-06-02 ~ 2011-06-03,기타공사 → 지하누수,중구,"중구 동덕로 7, 청운주유소 (대봉동) / 188-9번"
6698,2,0.0,0,0,2008-11-27 ~ 2008-11-27,지상누수 → 지상누수,북구,북구 경대로23길 79 (복현동) / 606-34번지
660,2,0.0,0,0,2020-05-06 ~ 2020-05-06,지상누수 → 지하누수,수성구,수성구 지범로 43-13 (지산동) / 1160-7번지
2317,2,0.0,0,0,2021-10-09 ~ 2021-10-09,지상누수 → 지하누수,남구,남구 봉덕동 1007-11
3497,3,0.0,0,0,2008-11-21 ~ 2008-11-21,지상누수 → 기타공사 → 지상누수,동구,동구 아양로21길 12-1 (신암동) / 575-56번
22156,2,0.0,0,0,2021-04-26 ~ 2021-04-26,기타공사 → 기타공사,달서구,달서구 갈산동 981
6826,2,0.0,0,0,2008-11-22 ~ 2008-11-22,지상누수 → 기타공사,달성군,달성군 하빈면  하빈로 442-22 / 현내리 510-
9277,2,0.0,0,0,2010-06-16 ~ 2010-06-16,기타공사 → 지상누수,동구,동구 괴전동 163-22
6565,2,0.0,0,0,2008-11-15 ~ 2008-11-15,지상누수 → 기타공사,달서구,달서구 달구벌대로199길 68-9 (호산동) / 220
9728,2,0.0,0,0,2011-02-07 ~ 2011-02-08,지상누수 → 지상누수,북구,북구 침산로40길 3-36 (침산동) / 557-151
16633,2,0.0,0,0,2018-02-09 ~ 2018-02-10,기타공사 → 지상누수,수성구,수성구 범어동 436-18
230,2,0.0,0,0,2020-12-02 ~ 2020-12-03,지상누수 → 지상누수,동구,동구 신천동 847-9
7084,2,0.0,0,0,2008-11-04 ~ 2008-11-04,지상누수 → 기타공사,동구,동구 팔공로 337 (봉무동) / 958번지
16695,2,0.0,0,0,2018-12-27 ~ 2018-12-28,기타공사 → 지상누수,달서구,달서구 장기동 555-4 재화식당
19954,2,0.0,0,0,2009-06-22 ~ 2009-06-22,지하누수 → 기타공사,동구,"동구 아양로 185, (용역) (신암동) / 107-5"
15437,2,0.0,0,0,2016-08-02 ~ 2016-08-02,지상누수 → 지상누수,북구,"북구 동북로 260 (복현동,성심연합의원) / 459-"
18574,2,0.0,0,0,2008-11-21 ~ 2008-11-21,지하누수 → 기타공사,달서구,달서구 밤골2길 25-14 (두류동) / 840-1번지
2056,2,0.0,0,0,2021-12-30 ~ 2021-12-31,지상누수 → 기타공사,달서구,달서구 죽전동 407-16
18111,2,0.0,0,0,2021-08-11 ~ 2021-08-12,지하누수 → 기타공사,남구,남구 대명동 2036-10
7389,2,0.0,0,0,2008-11-27 ~ 2008-11-27,지상누수 → 지상누수,북구,북구 대동로9길 5-6 (산격동) / 1263-24번지
20024,2,0.0,0,0,2008-11-14 ~ 2008-11-14,지하누수 → 기타공사,동구,동구 파계로 62 (지묘동) / 385-1번지
16719,2,0.0,0,0,2018-09-28 ~ 2018-09-28,지상누수 → 기타공사,수성구,수성구 지산동 880-1
16724,2,0.0,0,0,2018-06-07 ~ 2018-06-07,지상누수 → 기타공사,서구,서구 달구벌대로329길 95-20 (중리동) / 710
22610,2,0.0,0,0,2011-10-11 ~ 2011-10-11,기타공사 → 기타공사,달서구,달서구 월성동 200
3944,3,0.0,0,0,2009-06-26 ~ 2009-06-26,지하누수 → 기타공사 → 지상누수,수성구,"수성구 무학로21길 24-15, SS89 (두산동) /"
16749,2,0.0,0,0,2017-12-22 ~ 2017-12-23,지상누수 → 지상누수,서구,서구 국채보상로56길 15-2 (평리동) / 1211-
20040,2,0.0,0,0,2009-09-15 ~ 2009-09-15,지하누수 → 지하누수,동구,"동구 화랑로37길 42, 주간 (효목동) / 191-2"
20047,2,0.0,0,0,2009-10-09 ~ 2009-10-09,기타공사 → 지하누수,동구,동구 효동로 95-8 (효목동) / 90-6번지
2097,2,0.0,0,0,2021-01-09 ~ 2021-01-09,기타공사 → 지상누수,달서구,달서구 신당동 680-4
12733,2,0.0,0,0,2014-03-04 ~ 2014-03-05,기타공사 → 지상누수,수성구,수성구 수성로68길 35-7 (수성동2가) / 151-
21779,2,0.0,0,0,2009-11-19 ~ 2009-11-20,기타공사 → 지하누수,중구,중구 달성공원로10길 14 (달성동) / 275-7번지
19902,2,0.0,0,0,2022-04-19 ~ 2022-04-19,지하누수 → 지하누수,동구,동구 신암동 694-30
9297,2,0.0,0,0,2010-12-08 ~ 2010-12-09,기타공사 → 지상누수,달성군,달성군 다사읍 매곡리 1099 매곡리 1099
6564,2,0.0,0,0,2008-11-19 ~ 2008-11-19,지상누수 → 기타공사,동구,동구 국채보상로159길 16 (신천동) / 808-19
6563,2,0.0,0,0,2008-11-12 ~ 2008-11-12,지상누수 → 기타공사,달성군,달성군 하빈면  하빈로180길 23-3 / 대평리 16
6560,2,0.0,0,0,2008-11-10 ~ 2008-11-10,지상누수 → 기타공사,달서구,"달서구 달구벌대로 1388-6, (주) 용현텍스타일 ("
19818,2,0.0,0,0,2008-11-24 ~ 2008-11-24,지하누수 → 기타공사,동구,동구 송라로13길 10-3 (신천동) / 509-1번지
6554,4,0.0,0,0,2008-11-28 ~ 2008-11-28,지상누수 → 기타공사 → 지하누수 → 지하누수,동구,동구 효신로5길 87 (신천동) / 440-9번지
6553,2,0.0,0,0,2008-11-25 ~ 2008-11-25,지상누수 → 기타공사,동구,"동구 안심로 267, (까치산숯불갈비) (동호동) / "
6522,2,0.0,0,0,2008-11-10 ~ 2008-11-10,지상누수 → 지상누수,북구,"북구 대현로 19, 2008.3.4정수처분 (대현동) "
6993,2,0.0,0,0,2008-11-10 ~ 2008-11-10,지상누수 → 기타공사,달성군,달성군 다사읍 박곡리 609-1
6567,2,0.0,0,0,2008-11-03 ~ 2008-11-03,지상누수 → 기타공사,동구,동구 각산동 791
12927,2,0.0,0,0,2014-03-02 ~ 2014-03-02,지상누수 → 지상누수,중구,중구 남산로 44-38 (남산동) / 2442-18번지
12914,2,0.0,0,0,2013-10-19 ~ 2013-10-20,지상누수 → 지상누수,동구,동구 봉무동 1539-3
22514,2,0.0,0,0,2011-01-20 ~ 2011-01-20,기타공사 → 기타공사,동구,"동구 화랑로80길 25, 1120_46 대선빌라 B동1"
16405,2,0.0,0,0,2018-02-21 ~ 2018-02-22,지상누수 → 지상누수,달성군,달성군 가창면  단산3길 40 / 단산리 222-2번지
7439,2,0.0,0,0,2008-11-08 ~ 2008-11-08,지상누수 → 기타공사,동구,동구 효동로1길 13 (효목동) / 201-3번지
19861,2,0.0,0,0,2015-05-07 ~ 2015-05-07,기타공사 → 지하누수,동구,동구 신암동 220-20
18157,2,0.0,0,0,2018-12-12 ~ 2018-12-12,지하누수 → 지하누수,남구,남구 대명동 3051-55
16517,2,0.0,0,0,2018-02-16 ~ 2018-02-17,기타공사 → 지상누수,서구,서구 평리동 1130-63
6376,2,0.0,0,0,2007-11-23 ~ 2007-11-23,기타공사 → 지상누수,달서구,달서구 월배로34길 104 (진천동) / 199-9번지
9591,2,0.0,0,0,2011-02-02 ~ 2011-02-02,지상누수 → 지상누수,달성군,달성군 옥포면  간경길 56-1
19833,2,0.0,0,0,2008-11-18 ~ 2008-11-18,지하누수 → 기타공사,동구,동구 신서동 890-8
9932,2,0.0,0,0,2011-01-19 ~ 2011-01-19,지상누수 → 기타공사,북구,북구 오봉로 12 (노원동1가) / 205번지
18746,2,0.0,0,0,2008-11-17 ~ 2008-11-17,지하누수 → 기타공사,달서구,달서구 성서로72길 115-9 (이곡동) / 1000-
13973,2,0.0,0,0,2015-04-18 ~ 2015-04-18,지상누수 → 기타공사,서구,서구 통학로49길 6-4 (비산동) / 803-21번지
7978,2,0.0,0,0,2009-10-20 ~ 2009-10-20,기타공사 → 지상누수,수성구,수성구 들안로 175 (중동) / 80-3번지
22235,2,0.0,0,0,2008-11-22 ~ 2008-11-22,기타공사 → 기타공사,동구,동구 동호동 1 3 각산 939-3
6942,2,0.0,0,0,2008-11-21 ~ 2008-11-21,지상누수 → 기타공사,동구,동구 효목로19길 66-2 (효목동) / 126-25번
6941,2,0.0,0,0,2008-11-12 ~ 2008-11-12,지상누수 → 기타공사,동구,동구 방촌로11길 22-21 (검사동) / 743-57
22241,2,0.0,0,0,2008-11-17 ~ 2008-11-17,기타공사 → 기타공사,달서구,달서구 파도고개로26길 53 (두류동) / 833-2번
22242,2,0.0,0,0,2008-11-21 ~ 2008-11-21,기타공사 → 기타공사,달서구,달서구 달구벌대로378길 43 (두류동) / 1214-
6940,2,0.0,0,0,2008-11-10 ~ 2008-11-10,지상누수 → 기타공사,동구,"동구 국채보상로171길 35, 드림주택202호 (신천동"
22243,2,0.0,0,0,2008-11-17 ~ 2008-11-17,기타공사 → 기타공사,동구,동구 반야월북로55길 29-1 (신서동) / 860-1
6932,2,0.0,0,0,2008-11-25 ~ 2008-11-25,지상누수 → 기타공사,동구,동구 방촌동 1113-257
22248,2,0.0,0,0,2008-11-21 ~ 2008-11-21,기타공사 → 기타공사,동구,동구 동북로81길 11 (신암동) / 126-43번지
22250,2,0.0,0,0,2008-11-20 ~ 2008-11-20,기타공사 → 기타공사,동구,동구 신서동 1025
22251,2,0.0,0,0,2008-11-18 ~ 2008-11-18,기타공사 → 기타공사,달서구,달서구 상인로26안길 14 (상인동) / 1533-6번
22252,2,0.0,0,0,2008-11-26 ~ 2008-11-26,기타공사 → 기타공사,달서구,달서구 와룡로54길 48 (감삼동) / 22-4번지
6914,2,0.0,0,0,2008-11-20 ~ 2008-11-20,지상누수 → 기타공사,동구,동구 공항로50길 28-8 (지저동) / 682-8번지
6909,2,0.0,0,0,2008-11-11 ~ 2008-11-11,지상누수 → 기타공사,동구,동구 아양로 336-2 (입석동) / 965-4번지
22253,2,0.0,0,0,2008-11-18 ~ 2008-11-18,기타공사 → 기타공사,동구,동구 신서동 927
22254,2,0.0,0,0,2008-11-20 ~ 2008-11-20,기타공사 → 기타공사,달서구,달서구 문화회관3길 22 (장기동) / 348-4번지
22255,2,0.0,0,0,2008-11-08 ~ 2008-11-08,기타공사 → 기타공사,달서구,달서구 두류1길 78 (두류동) / 1207-29번지
22256,2,0.0,0,0,2008-11-17 ~ 2008-11-17,기타공사 → 기타공사,동구,동구 동내동 310
22234,2,0.0,0,0,2008-11-19 ~ 2008-11-19,기타공사 → 기타공사,달성군,달성군 다사읍 세천리 100
14950,2,0.0,0,0,2016-01-21 ~ 2016-01-21,지상누수 → 기타공사,서구,서구 북비산로37길 9-70 (평리동) / 286-26
22229,2,0.0,0,0,2008-11-27 ~ 2008-11-27,기타공사 → 기타공사,동구,동구 용계동 702-32 무지개타운A동 402호
22227,2,0.0,0,0,2008-11-26 ~ 2008-11-26,기타공사 → 기타공사,동구,동구 아양로 19-11 (신암동) / 795-20번지
6968,2,0.0,0,0,2008-11-06 ~ 2008-11-06,지상누수 → 기타공사,동구,동구 동내동 351
22199,2,0.0,0,0,2008-11-14 ~ 2008-11-14,기타공사 → 기타공사,동구,동구 송라로13길 10-5 (신천동) / 511-1번지
18848,2,0.0,0,0,2008-11-21 ~ 2008-11-21,지하누수 → 기타공사,달서구,달서구 야외음악당로53길 62-26 (두류동) / 10
14859,2,0.0,0,0,2016-05-05 ~ 2016-05-06,지상누수 → 지상누수,달성군,달성군 옥포면  옥계길 64-30 / 본리리 980-1
6960,2,0.0,0,0,2008-11-26 ~ 2008-11-26,지상누수 → 기타공사,동구,동구 아양로9길 59-48 (신암동) / 694-49번
22209,2,0.0,0,0,2008-11-21 ~ 2008-11-21,기타공사 → 기타공사,달서구,달서구 장기로 276 (장기동) / 813-4번지
6995,2,0.0,0,0,2008-11-20 ~ 2008-11-20,지상누수 → 기타공사,서구,서구 통학로49길 49-14 (평리동) / 487-6번
22210,2,0.0,0,0,2008-11-13 ~ 2008-11-13,기타공사 → 기타공사,달서구,달서구 달구벌대로283길 26 (장기동) / 11번지
22211,2,0.0,0,0,2008-11-18 ~ 2008-11-18,기타공사 → 기타공사,달서구,달서구 두류동 615-14
22259,2,0.0,0,0,2008-11-27 ~ 2008-11-27,기타공사 → 기타공사,동구,동구 신평로 17-15 (방촌동) / 857-80번지
6958,2,0.0,0,0,2008-11-03 ~ 2008-11-03,지상누수 → 기타공사,서구,서구 평리로33길 15 (중리동) / 1159-6번지
7903,2,0.0,0,0,2009-10-18 ~ 2009-10-18,지상누수 → 지상누수,동구,동구 신암남로15길 41 (신암동) / 226-17번지
22213,2,0.0,0,0,2008-11-05 ~ 2008-11-05,기타공사 → 기타공사,동구,동구 불로동 607-4
22214,2,0.0,0,0,2008-11-11 ~ 2008-11-11,기타공사 → 기타공사,달서구,달서구 신당동 1844-3
22215,2,0.0,0,0,2008-11-11 ~ 2008-11-11,기타공사 → 기타공사,달성군,달성군 하빈면  하빈로 405-6 / 현내리 887-1
22216,2,0.0,0,0,2008-11-06 ~ 2008-11-06,기타공사 → 기타공사,달서구,달서구 파도고개로 81 (두류동) / 1337-29번지
22218,2,0.0,0,0,2008-11-14 ~ 2008-11-14,기타공사 → 기타공사,동구,"동구 효동로3길 26, 상가용 (효목동) / 183-3"
22219,2,0.0,0,0,2008-11-17 ~ 2008-11-17,기타공사 → 기타공사,달서구,달서구 성당로21길 54 (성당동) / 127-1번지
22223,2,0.0,0,0,2008-11-24 ~ 2008-11-24,기타공사 → 기타공사,달성군,달성군 다사읍  다사로97길 14 / 달천리 76번지
22225,2,0.0,0,0,2008-11-19 ~ 2008-11-19,기타공사 → 기타공사,동구,동구 동부로30길 89-1 (신천동) / 348-15번
18884,2,0.0,0,0,2008-07-07 ~ 2008-07-08,기타공사 → 지하누수,달서구,달서구 월배로93길 21 (송현동) / 136-2번지
2467,2,0.0,0,0,2020-04-30 ~ 2020-04-30,지상누수 → 지하누수,달성군,"달성군 가창면  우록길 155, 창고 / 우록리 97-"
22260,2,0.0,0,0,2008-11-19 ~ 2008-11-19,기타공사 → 기타공사,달서구,달서구 달구벌대로 1816 (두류동) / 101-9번지
22266,2,0.0,0,0,2008-11-08 ~ 2008-11-08,기타공사 → 기타공사,달서구,달서구 성서동로65길 29 (이곡동) / 1000-18
6855,2,0.0,0,0,2008-11-15 ~ 2008-11-15,지상누수 → 기타공사,달성군,달성군 하빈면  하빈남로37길 18-46 / 동곡리 6
7007,2,0.0,0,0,2008-11-04 ~ 2008-11-04,지상누수 → 기타공사,동구,동구 동부로5길 41-5 (신천동) / 1366-1번지
6854,2,0.0,0,0,2008-11-04 ~ 2008-11-04,지상누수 → 기타공사,동구,동구 아양로52길 73 (효목동) / 132-1번지
6853,2,0.0,0,0,2008-11-04 ~ 2008-11-04,지상누수 → 기타공사,서구,서구 북비산로 214 (평리동) / 718-6번지
19345,2,0.0,0,0,2008-11-04 ~ 2008-11-04,지하누수 → 기타공사,달성군,달성군 하빈면  육신사길 42-5 / 묘리 685번지
6852,2,0.0,0,0,2008-11-04 ~ 2008-11-04,지상누수 → 기타공사,동구,동구 신평로 25-2 (방촌동) / 857-191번지
8434,2,0.0,0,0,2009-09-06 ~ 2009-09-07,기타공사 → 지상누수,북구,"북구 대천로 132, 부영5단지 (구암동) / 789번"
6851,2,0.0,0,0,2008-11-21 ~ 2008-11-21,지상누수 → 기타공사,서구,서구 통학로46길 17-11 (비산동) / 784-13
6850,2,0.0,0,0,2008-11-22 ~ 2008-11-22,지상누수 → 기타공사,서구,서구 달서천로53길 40-38 (비산동) / 1265-
8487,2,0.0,0,0,2009-08-31 ~ 2009-09-01,지상누수 → 지상누수,북구,"북구 태전로1길 13, 미래지관 (태전동) / 206-"
7031,2,0.0,0,0,2008-11-12 ~ 2008-11-12,지상누수 → 지상누수,북구,북구 팔거천서로 157-14 (읍내동) / 1445번지
18370,2,0.0,0,0,2009-01-16 ~ 2009-01-16,기타공사 → 지하누수,남구,남구 현충로 138 (대명동) / 1711-4번지
7713,2,0.0,0,0,2008-11-05 ~ 2008-11-05,지상누수 → 기타공사,서구,"서구 문화로17길 46-35, 진흥섬유 (이현동) / "
7712,2,0.0,0,0,2008-11-20 ~ 2008-11-20,지상누수 → 기타공사,서구,서구 문화로39길 12-3 (평리동) / 618-24번
6828,2,0.0,0,0,2008-11-23 ~ 2008-11-23,지상누수 → 기타공사,달서구,달서구 중흥로8길 120 (송현동) / 1942-17번
14036,2,0.0,0,0,2014-12-15 ~ 2014-12-15,지상누수 → 지상누수,달성군,달성군 하빈면  기곡1길 107-3 / 기곡리 258번
19376,2,0.0,0,0,2022-03-07 ~ 2022-03-07,지하누수 → 기타공사,달성군,달성군 하빈면 기곡리 251
14011,2,0.0,0,0,2015-05-26 ~ 2015-05-27,지상누수 → 지하누수,중구,중구 공평로 28-5 (삼덕동2가) / 140-2번지
6827,2,0.0,0,0,2008-11-22 ~ 2008-11-22,지상누수 → 기타공사,달서구,달서구 중흥로9길 11 (송현동) / 242번지
704,2,0.0,0,0,2020-06-01 ~ 2020-06-02,기타공사 → 지상누수,북구,북구 복현동 426-1 대구막창
19228,2,0.0,0,0,2008-11-14 ~ 2008-11-14,지하누수 → 기타공사,달성군,달성군 다사읍 서재리 874
8388,2,0.0,0,0,2009-10-22 ~ 2009-10-23,기타공사 → 지상누수,북구,북구 대천로 148 (구암동) / 789-4번지
6856,2,0.0,0,0,2008-11-19 ~ 2008-11-19,지상누수 → 기타공사,서구,서구 가르뱅이로 63-10 (상리동) / 239-33번
22267,2,0.0,0,0,2008-11-10 ~ 2008-11-10,기타공사 → 기타공사,달서구,달서구 장기동 818-9
22268,2,0.0,0,0,2008-11-06 ~ 2008-11-06,기타공사 → 기타공사,동구,"동구 동북로83길 57, 신암빌라 201호 (신암동) "
22277,2,0.0,0,0,2008-12-18 ~ 2008-12-18,기타공사 → 기타공사,중구,중구 명덕로 199 (남산동) / 2107-20번지
8187,2,0.0,0,0,2010-03-02 ~ 2010-03-02,기타공사 → 지상누수,달서구,달서구 장기동 806
6899,2,0.0,0,0,2008-11-15 ~ 2008-11-15,지상누수 → 기타공사,서구,서구 서대구로41길 2 (평리동) / 616-21번지
7005,2,0.0,0,0,2008-11-01 ~ 2008-11-01,지상누수 → 기타공사,달서구,달서구 송현로 18 (송현동) / 1950-23번지
6894,2,0.0,0,0,2008-11-28 ~ 2008-11-28,지상누수 → 기타공사,동구,동구 팔공로36길 7-7 (불로동) / 1140-2번지
6893,2,0.0,0,0,2008-11-26 ~ 2008-11-26,지상누수 → 기타공사,동구,동구 화랑로69길 36-10 (방촌동) / 1084-4
18391,2,0.0,0,0,2022-05-17 ~ 2022-05-17,지하누수 → 지하누수,남구,중구 남일동 78-2
6901,2,0.0,0,0,2008-11-24 ~ 2008-11-24,지상누수 → 기타공사,동구,"동구 반야월로32길 16, 삼영건설 (신기동) / 11"
2964,2,0.0,0,0,2019-11-22 ~ 2019-11-22,기타공사 → 지상누수,달서구,달서구 두류동 777-9
18379,2,0.0,0,0,2010-08-23 ~ 2010-08-24,기타공사 → 지하누수,남구,남구 현충로32길 35 (대명동) / 1706-1번지
6877,2,0.0,0,0,2008-11-21 ~ 2008-11-21,지상누수 → 지상누수,북구,북구 경대로7길 26-4 (대현동) / 103-25번지
8301,2,0.0,0,0,2009-07-13 ~ 2009-07-13,지상누수 → 기타공사,남구,"남구 명덕로68길 38-4, 3통1반 (이천동) / 2"
14320,2,0.0,0,0,2015-09-02 ~ 2015-09-03,지상누수 → 기타공사,수성구,수성구 만촌로8길 38 (만촌동) / 1001-48번지
6870,2,0.0,0,0,2008-11-06 ~ 2008-11-06,지상누수 → 기타공사,달서구,"달서구 문화회관10길 36-17, 승마카센타 (장동) "
19136,2,0.0,0,0,2008-11-18 ~ 2008-11-18,지하누수 → 기타공사,달성군,달성군 다사읍  달구벌대로92길 66-4 / 문산리 3
21333,2,0.0,0,0,2007-08-21 ~ 2007-08-21,지하누수 → 지하누수,수성구,수성구 범어동 558-2
6857,2,0.0,0,0,2008-11-26 ~ 2008-11-26,지상누수 → 기타공사,동구,동구 율하동로19길 53 (율하동) / 997번지
442,2,0.0,0,0,2019-10-22 ~ 2019-10-23,지상누수 → 기타공사,동구,동구 방천로2길 3-2 (불로동) / 1000-52번지
4618,3,0.0,0,0,2008-11-25 ~ 2008-11-25,지상누수 → 기타공사 → 지상누수,동구,동구 신암로20길 11 (신암동) / 1191-3번지
6183,2,0.0,0,0,2007-07-03 ~ 2007-07-03,지상누수 → 기타공사,수성구,수성구 파동 32-13
18236,2,0.0,0,0,2008-05-31 ~ 2008-05-31,지하누수 → 지하누수,남구,남구 명덕로8길 56 (대명동) / 2284-33번지
18839,3,0.0,0,0,2013-04-30 ~ 2013-04-30,지하누수 → 지하누수 → 지하누수,달서구,달서구 야외음악당로 215-9 (두류동) / 477-1
21149,2,0.0,0,0,2008-01-15 ~ 2008-01-15,지하누수 → 지하누수,수성구,수성구 범어동 377-30
17905,2,0.0,0,0,2021-08-26 ~ 2021-08-26,기타공사 → 지상누수,달서구,달서구 신당동 1778-3
11495,3,0.0,0,0,2012-08-01 ~ 2012-08-02,지상누수 → 기타공사 → 기타공사,수성구,수성구 달구벌대로511길 26-15 (만촌동) / 10
7289,2,0.0,0,0,2009-01-07 ~ 2009-01-07,지상누수 → 지상누수,동구,동구 평화로 73-2 (신암동) / 610-45번지
20710,2,0.0,0,0,2011-08-04 ~ 2011-08-04,지하누수 → 지하누수,서구,서구 달구벌대로 1913 (내당동) / 1105-19번
11468,2,0.0,0,0,2012-09-13 ~ 2012-09-13,지상누수 → 기타공사,수성구,수성구 국채보상로162길 22 (범어동) / 1182번
22686,2,0.0,0,0,2012-06-28 ~ 2012-06-29,기타공사 → 기타공사,달서구,"달서구 성서공단남로23길 26, 번지 (월암동) / 1"
11432,2,0.0,0,0,2012-09-06 ~ 2012-09-06,지상누수 → 기타공사,수성구,수성구 수성로 97-1 (상동) / 283-3번지
11414,2,0.0,0,0,2012-07-19 ~ 2012-07-19,지상누수 → 기타공사,수성구,"수성구 수성로38길 86-9 (중동,퍼스트뷰(공용)) "
11406,2,0.0,0,0,2012-06-15 ~ 2012-06-15,지상누수 → 기타공사,수성구,"수성구 수성로 76 (상동,파리바게트) / 350-7번"
