repair_id,복구타입,위도,경도,sply_ls_count,valve_count,fire_count,total_infra
2,지상누수,35.8963622,128.6108785,6,0,0,6
3,지상누수,35.8960729,128.6121391,6,2,0,8
5,지상누수,35.8947157,128.6090842,5,0,0,5
9,지상누수,35.895108,128.6111366,7,1,0,8
10,지상누수,35.895344,128.6100321,5,0,0,5
12,지상누수,35.892652,128.6068654,7,0,0,7
16,지상누수,35.894826,128.6093499,5,4,0,9
22,지하누수,35.894353,128.6110253,2,0,0,2
23,지하누수,35.8958723,128.6120701,7,4,0,11
24,지상누수,35.8929585,128.6094276,4,0,0,4
25,지하누수,35.8948463,128.6092167,5,2,0,7
30,지하누수,35.8926445,128.6060532,6,4,0,10
31,지상누수,35.8955536,128.6113662,3,6,0,9
38,지하누수,35.895782,128.6105861,4,0,0,4
39,지하누수,35.896141,128.6122561,4,0,0,4
40,지하누수,35.8936404,128.6103236,2,3,0,5
46,지하누수,35.8938663,128.6102529,3,0,0,3
50,지상누수,35.8960952,128.6100066,4,0,0,4
51,지상누수,35.8948146,128.609921,6,0,0,6
62,지하누수,35.8932193,128.6093998,7,0,0,7
67,지상누수,35.8938663,128.6102529,3,0,0,3
72,지하누수,35.8938925,128.6104273,5,2,1,8
79,지상누수,35.8932193,128.6093998,7,0,0,7
90,지하누수,35.8950104,128.610865,4,2,0,6
91,지하누수,35.8945804,128.6077641,6,0,0,6
92,지하누수,35.8948612,128.6083472,7,1,0,8
93,지상누수,35.8970647,128.6098819,3,0,0,3
94,지하누수,35.8947414,128.6077693,4,1,1,6
95,지상누수,35.8955517,128.6118181,4,0,0,4
109,지상누수,35.8943311,128.6089668,7,0,0,7
112,지하누수,35.893442,128.6092004,5,0,0,5
116,지상누수,35.8961747,128.6118559,6,1,0,7
117,지상누수,35.8917529,128.6062886,4,0,0,4
121,지상누수,35.8921317,128.6057953,3,1,0,4
124,지상누수,35.8930283,128.605446,7,0,0,7
125,지상누수,35.8941155,128.607839,3,1,0,4
128,지상누수,35.8927563,128.6086165,9,0,0,9
131,지상누수,35.8959332,128.6097411,5,4,0,9
134,지상누수,35.8954002,128.6107026,7,0,0,7
135,지상누수,35.8929279,128.6061233,3,0,0,3
137,지상누수,35.8938019,128.6078556,7,0,0,7
145,지상누수,35.8956008,128.6100887,6,0,0,6
149,지상누수,35.8926445,128.6060532,6,4,0,10
151,지상누수,35.8956008,128.6100887,6,0,0,6
155,지하누수,35.8963747,128.6116947,3,0,1,4
156,지하누수,35.8944211,128.6104858,8,0,0,8
158,지상누수,35.8929263,128.6060014,5,3,0,8
164,지하누수,35.8937504,128.6065046,5,1,0,6
165,지하누수,35.8948467,128.6087656,7,2,0,9
166,지하누수,35.8926556,128.6089682,4,1,0,5
167,지하누수,35.892427,128.6063502,6,3,1,10
168,지상누수,35.8942895,128.6105837,4,0,0,4
175,지상누수,35.8957788,128.6102073,4,0,0,4
177,지상누수,35.8923093,128.6083009,6,0,0,6
178,지상누수,35.8913008,128.6057162,4,0,0,4
179,지하누수,35.8927815,128.6090508,2,3,0,5
182,지상누수,35.8930714,128.6079041,4,0,0,4
184,지상누수,35.894986,128.6116735,3,3,0,6
186,지상누수,35.8929917,128.6067571,7,0,0,7
188,지상누수,35.8952774,128.6101531,6,0,0,6
190,지상누수,35.8954002,128.6107026,7,0,0,7
194,지하누수,35.8914202,128.6062172,5,0,0,5
197,지상누수,35.8944829,128.6086036,6,0,0,6
198,지상누수,35.894484,128.6087472,6,0,0,6
214,지하누수,35.8962765,128.6107413,5,0,0,5
220,지상누수,35.8926632,128.6087565,3,1,0,4
222,지상누수,35.8948435,128.6078796,5,2,0,7
223,지상누수,35.8958128,128.6122184,8,0,0,8
224,지상누수,35.8951476,128.6104596,7,0,0,7
230,지상누수,35.8919762,128.6057557,5,1,0,6
231,지상누수,35.8947138,128.6112679,5,4,0,9
233,지상누수,35.8924384,128.6066901,5,0,0,5
237,지상누수,35.8947208,128.6107649,6,1,0,7
239,지상누수,35.8938053,128.609037,4,0,0,4
240,지상누수,35.8918433,128.6064363,4,0,0,4
242,지상누수,35.8917398,128.606704,7,0,0,7
243,지상누수,35.8924261,128.6064154,5,3,1,9
244,지상누수,35.8942835,128.6062351,4,0,0,4
245,지상누수,35.8952075,128.610789,9,0,0,9
246,지상누수,35.8959807,128.6123805,7,0,0,7
247,지상누수,35.8948166,128.6104906,3,1,0,4
249,지상누수,35.8950004,128.6102705,7,3,0,10
257,지하누수,35.8945457,128.6090655,5,0,0,5
259,지상누수,35.895344,128.6100321,5,0,0,5
260,지상누수,35.8933408,128.6062061,6,0,0,6
261,지상누수,35.8947138,128.6112679,5,4,0,9
266,지상누수,35.8921106,128.6071623,4,0,0,4
270,지상누수,35.8937121,128.6087386,4,3,0,7
273,지상누수,35.8948508,128.6084893,5,0,0,5
275,지하누수,35.8958366,128.6107121,7,0,0,7
281,지상누수,35.8937121,128.6087386,4,3,0,7
284,지하누수,35.8917457,128.6065576,5,0,0,5
286,지상누수,35.8942875,128.6098293,11,0,0,11
287,지상누수,35.8940889,128.6099565,11,0,0,11
289,지하누수,35.8916059,128.6059874,7,3,0,10
290,지상누수,35.8965721,128.6112018,5,1,0,6
291,지하누수,35.8941673,128.6102928,5,0,0,5
296,지상누수,35.8948166,128.6104906,3,1,0,4
305,지상누수,35.894859,128.6107751,6,1,0,7
307,지상누수,35.894585,128.6053741,5,0,0,5
309,지상누수,35.8939062,128.6061585,10,0,0,10
310,지상누수,35.8967216,128.6108766,3,2,0,5
332,지상누수,35.8930396,128.6087085,3,0,0,3
333,긴급공사,35.8930396,128.6087085,3,0,0,3
340,지하누수,35.8916117,128.6065452,8,0,0,8
341,지하누수,35.8916117,128.6065452,8,0,0,8
344,지상누수,35.8957541,128.612599,6,2,1,9
347,지상누수,35.8940245,128.6093829,9,0,0,9
348,긴급공사,35.8940245,128.6093829,9,0,0,9
349,지상누수,35.895344,128.6100321,5,0,0,5
350,긴급공사,35.895344,128.6100321,5,0,0,5
355,긴급공사,35.8938053,128.609037,4,0,0,4
356,지하누수,35.8938053,128.609037,4,0,0,4
357,지하누수,35.892493,128.6053595,5,3,0,8
358,긴급공사,35.892493,128.6053595,5,3,0,8
365,긴급공사,35.8937026,128.608004,8,1,0,9
366,지하누수,35.8937026,128.608004,8,1,0,9
367,긴급공사,35.8938019,128.6078556,7,0,0,7
368,지하누수,35.8938019,128.6078556,7,0,0,7
369,긴급공사,35.8944754,128.6077617,5,0,0,5
370,지하누수,35.8944754,128.6077617,5,0,0,5
371,지하누수,35.8924757,128.6060081,5,5,0,10
372,긴급공사,35.8924757,128.6060081,5,5,0,10
375,지하누수,35.8924787,128.605816,5,5,0,10
376,지하누수,35.8916054,128.6066892,8,0,0,8
377,긴급공사,35.8924787,128.605816,5,5,0,10
378,지상누수,35.8942994,128.6059823,7,0,0,7
379,긴급공사,35.8942994,128.6059823,7,0,0,7
380,지상누수,35.8947855,128.6115404,5,1,0,6
381,긴급공사,35.8944278,128.6099339,7,0,0,7
382,지상누수,35.8944278,128.6099339,7,0,0,7
385,지상누수,35.8959285,128.612761,4,4,0,8
386,긴급공사,35.8945009,128.6106126,6,0,0,6
387,지상누수,35.8945009,128.6106126,6,0,0,6
388,지상누수,35.8959285,128.612761,4,4,0,8
395,지상누수,35.8969769,128.6102656,3,0,0,3
396,긴급공사,35.8969769,128.6102656,3,0,0,3
399,지상누수,35.8920494,128.6057983,3,1,0,4
400,긴급공사,35.8920494,128.6057983,3,1,0,4
401,지상누수,35.8954183,128.6116362,7,0,0,7
402,긴급공사,35.8954183,128.6116362,7,0,0,7
403,지상누수,35.8930412,128.6055699,8,0,0,8
404,긴급공사,35.8930412,128.6055699,8,0,0,8
409,지하누수,35.8920735,128.6055943,4,0,0,4
410,긴급공사,35.8920735,128.6055943,4,0,0,4
411,긴급공사,35.8924459,128.6078682,6,2,1,9
412,지상누수,35.8924459,128.6078682,6,2,1,9
415,긴급공사,35.8931545,128.605574,5,0,0,5
416,지상누수,35.8931545,128.605574,5,0,0,5
422,지상누수,35.8938019,128.6078556,7,0,0,7
423,긴급공사,35.8938019,128.6078556,7,0,0,7
435,긴급공사,35.8913697,128.6059763,5,1,0,6
436,지상누수,35.8913697,128.6059763,5,1,0,6
437,긴급공사,35.8965019,128.6100277,10,1,0,11
438,지상누수,35.8965019,128.6100277,10,1,0,11
439,긴급공사,35.8967871,128.6097942,11,0,0,11
440,지상누수,35.8967871,128.6097942,11,0,0,11
449,긴급공사,35.8967871,128.6097942,11,0,0,11
450,지상누수,35.8967871,128.6097942,11,0,0,11
461,긴급공사,35.8950104,128.610865,4,2,0,6
462,지상누수,35.8950104,128.610865,4,2,0,6
483,지하누수,35.8932908,128.6053603,6,0,0,6
484,긴급공사,35.8932908,128.6053603,6,0,0,6
485,긴급공사,35.8920494,128.6057983,3,1,0,4
486,지하누수,35.8920494,128.6057983,3,1,0,4
489,지상누수,35.8960033,128.6113524,6,3,1,10
490,긴급공사,35.8960033,128.6113524,6,3,1,10
491,지하누수,35.8939763,128.6096061,9,1,0,10
492,긴급공사,35.8939763,128.6096061,9,1,0,10
501,지상누수,35.8962384,128.6117154,5,0,1,6
502,긴급공사,35.8962384,128.6117154,5,0,1,6
505,긴급공사,35.8952774,128.6101531,6,0,0,6
506,지상누수,35.8952774,128.6101531,6,0,0,6
511,긴급공사,35.8952774,128.6101531,6,0,0,6
512,지상누수,35.8952774,128.6101531,6,0,0,6
522,지상누수,35.8943345,128.6096066,5,0,0,5
523,긴급공사,35.8943345,128.6096066,5,0,0,5
544,지상누수,35.8919728,128.6056276,5,0,0,5
545,긴급공사,35.8919728,128.6056276,5,0,0,5
549,긴급공사,35.8933097,128.6063765,3,0,0,3
550,긴급공사,35.8952784,128.6102857,5,0,0,5
553,긴급공사,35.8922944,128.6080842,5,0,0,5
554,지상누수,35.8922944,128.6080842,5,0,0,5
558,긴급공사,35.8951438,128.6105719,6,0,0,6
559,지상누수,35.8951438,128.6105719,6,0,0,6
574,지상누수,35.8962765,128.6107413,5,0,0,5
575,긴급공사,35.8962765,128.6107413,5,0,0,5
580,긴급공사,35.8947208,128.6107649,6,1,0,7
581,지상누수,35.8947208,128.6107649,6,1,0,7
582,지상누수,35.8919042,128.6053562,4,1,0,5
583,긴급공사,35.8919042,128.6053562,4,1,0,5
589,긴급공사,35.8965019,128.6100277,10,1,0,11
