repair_id,복구타입,위도,경도,sply_ls_count,valve_count,fire_count,total_infra
4,지상누수,35.897053,128.6060654,5,0,0,5
13,지하누수,35.8959196,128.6054125,5,3,0,8
14,지상누수,35.8953002,128.6077841,9,0,0,9
26,지상누수,35.8956355,128.6073607,8,0,0,8
44,지상누수,35.8966487,128.6079187,7,2,1,10
59,지상누수,35.8957106,128.6087856,6,0,0,6
63,지상누수,35.8965185,128.6077883,8,4,1,13
64,지상누수,35.8965185,128.6077883,8,4,1,13
69,지상누수,35.8975383,128.6066399,10,0,0,10
70,지상누수,35.8968513,128.6079403,4,0,0,4
96,지상누수,35.8963045,128.6079341,6,0,0,6
107,지상누수,35.8975568,128.6076141,6,1,0,7
110,지하누수,35.8955989,128.6062,5,1,0,6
120,지상누수,35.897077,128.6077305,8,0,0,8
123,지상누수,35.897077,128.6077305,8,0,0,8
126,지상누수,35.8967631,128.6092371,6,1,0,7
130,지상누수,35.8964225,128.6083507,5,0,0,5
153,지하누수,35.8954293,128.6069041,9,0,0,9
160,지상누수,35.8950317,128.6061481,6,1,0,7
161,지하누수,35.8968513,128.6079403,4,0,0,4
162,지하누수,35.8951854,128.6092512,11,2,0,13
163,지하누수,35.8969646,128.6084574,6,0,0,6
185,지상누수,35.8970059,128.6089159,8,1,0,9
189,지상누수,35.8959434,128.6082485,7,1,0,8
191,지상누수,35.8968395,128.6064995,9,0,0,9
193,지상누수,35.895862,128.6082629,8,1,0,9
195,지상누수,35.8971507,128.6089729,7,1,0,8
210,지하누수,35.8956913,128.6069351,7,0,0,7
211,지하누수,35.8983695,128.6072313,2,2,0,4
212,지하누수,35.8962961,128.6053979,4,0,0,4
215,지하누수,35.8978486,128.6067485,8,0,0,8
218,지하누수,35.8950259,128.6069784,8,3,0,11
219,지하누수,35.8969425,128.6073039,7,0,0,7
221,지하누수,35.8968908,128.6068308,8,0,0,8
227,지상누수,35.8950986,128.6053886,2,3,1,6
238,지상누수,35.8974475,128.6082208,6,2,0,8
251,지상누수,35.8980051,128.6067201,4,0,0,4
265,지상누수,35.8974475,128.6082208,6,2,0,8
267,지상누수,35.8963482,128.6060171,5,1,0,6
282,지상누수,35.8950436,128.6055463,6,1,0,7
293,지하누수,35.8951971,128.6068576,9,0,0,9
295,지상누수,35.8964534,128.607266,11,0,0,11
303,지하누수,35.8959163,128.6058311,7,4,0,11
325,긴급공사,35.8963146,128.6087015,7,1,0,8
345,긴급공사,35.8970207,128.6069701,9,0,0,9
346,지상누수,35.8970207,128.6069701,9,0,0,9
351,긴급공사,35.8964988,128.6085216,9,1,0,10
352,지상누수,35.8964988,128.6085216,9,1,0,10
361,긴급공사,35.8975383,128.6066399,10,0,0,10
362,지상누수,35.8975383,128.6066399,10,0,0,10
383,지상누수,35.8952943,128.6093955,9,0,0,9
384,긴급공사,35.8952943,128.6093955,9,0,0,9
405,긴급공사,35.897229,128.6064352,5,9,0,14
406,지상누수,35.897229,128.6064352,5,9,0,14
413,지상누수,35.8968767,128.6080844,4,0,0,4
414,긴급공사,35.8968767,128.6080844,4,0,0,4
427,지상누수,35.8978547,128.6071543,9,0,0,9
428,긴급공사,35.8978547,128.6071543,9,0,0,9
429,긴급공사,35.8966676,128.6094023,5,5,0,10
